well id,Lease Name,Well Number,Operator compnay,County,Landing Zone,Surf Lat,Surf Long,BH Lat,BH Long,Date Spud,Lateral Len (ft),Date Completed,Total Fluid (bbl),Total Proppant (lb),"Well Spacing, ft",Well Name,Fluid (bbl/ft),Prop (lb/ft),Avg PPG,"Oil EUR, Mbbl","Gas EUR, MMcf"
4.23174E+13,HOLT RANCH 22-9 (ALLOCATION-4NH),14LL,GUIDON ENERGY MGMT SERVICES LLC,MARTIN,SPBYL SH,32.34483028,-102.0930086,32.37551421,-102.1022698,10/1/2020,,,19514846,19224800,,HOLT RANCH 22-9 (ALLOCATION-4NH) 14LL,,,,,
4.23174E+13,ROSIE THE ELEPHANT 35-23 A,1LS,BIRCH OPERATIONS INC,MARTIN,SPBYL SH,32.0916998,-101.7798865,32.1213872,-101.7902483,6/26/2020,10392,1/15/2021,16920540,25728472,,ROSIE THE ELEPHANT 35-23 A 1LS,39,2476,1.52,,
4.23174E+13,ROSIE THE ELEPHANT 35-23 A,2WB,BIRCH OPERATIONS INC,MARTIN,WCMP B,32.0917277,-101.7797616,32.1215563,-101.7891987,6/16/2020,10309,1/19/2021,19146456,25600600,,ROSIE THE ELEPHANT 35-23 A 2WB,44,2483,1.34,,
4.23174E+13,MABEE DDA J10,1703AH,COG OPERATING LLC,MARTIN,WCMP A,32.20577583,-102.1871061,32.22979067,-102.1955858,9/6/2020,,,,,,MABEE DDA J10 1703AH,,,,,
4.23174E+13,JONES-HOLTON D,21WB,DIAMONDBACK EXPLORATION & PROD LLC,MARTIN,WCMP B,32.356361,-102.011437,32.33185197,-102.002309,6/22/2020,,,,,,JONES-HOLTON D 21WB,,,,,
4.23174E+13,DOVE 11L,12H,PIONEER NATURAL RESOURCES USA INC,MARTIN,SPBYL SH,32.28682406,-102.0720181,32.26009552,-102.0643513,12/22/2020,,,,,,DOVE 11L 12H,,,,,
4.23174E+13,JIM TOM 30B,2H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP A,32.10855,-101.746204,32.135237,-101.75638,9/9/2020,10021,2/28/2021,21219784,17092000,,JIM TOM 30B 2H,50,1706,0.81,,
4.23174E+13,VLT WEATHERBY UNIT,0152WB,CHEVRON U S A INC,MARTIN,WCMP B,32.19314678,-101.7533128,32.22366667,-101.7660944,7/26/2020,10406,1/15/2021,27906646,27879600,,VLT WEATHERBY UNIT 0152WB,64,2679,1,,
4.23174E+13,SALE RANCH E12B,302H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP A,32.22367786,-101.9090286,32.24913498,-101.9174092,2/28/2021,,,15218483,17172600,,SALE RANCH E12B 302H,,,,,
4.23174E+13,SALE RANCH E12D,304H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP A,32.22372161,-101.9088418,32.24978481,-101.9145798,2/28/2021,,,14840505,16755400,,SALE RANCH E12D 304H,,,,,
4.23174E+13,SALE RANCH E12E,305H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP B,32.22374364,-101.9087481,32.25012138,-101.9131698,2/22/2021,,,15173258,16410800,,SALE RANCH E12E 305H,,,,,
4.23174E+13,SALE RANCH 13J,10H,PIONEER NATURAL RESOURCES USA INC,MARTIN,SPBYU SD,32.22666,-101.909043,32.249493,-101.915534,2/3/2021,7981,,13535047,16026800,,SALE RANCH 13J 10H,40,2008,1.18,,
4.23174E+13,LUMBERGH,2549WA,SM ENERGY CO,MARTIN,WCMP A,32.25409361,-101.7022075,32.21811741,-101.6914776,7/10/2020,,,,,,LUMBERGH 2549WA,,,,,
4.23174E+13,WOODY 38C,3H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP B,32.261488,-101.965331,32.240229,-101.958095,1/9/2021,7636,5/16/2021,13472719,2574400,,WOODY 38C 3H,42,337,0.19,,
4.23174E+13,WHITAKER 21-28 UNIT,2112JM,SM ENERGY CO,MARTIN,SPBYL SD,32.143225,-101.727159,32.113612,-101.720822,7/2/2020,10275,,20468868,29116400,,WHITAKER 21-28 UNIT 2112JM,47,2834,1.42,,
4.23174E+13,WHITAKER 21-28 UNIT,2113JM,SM ENERGY CO,MARTIN,SPBYL SD,32.143289,-101.726878,32.114482,-101.716667,6/30/2020,10297,,20566812,29127200,,WHITAKER 21-28 UNIT 2113JM,48,2829,1.42,,
4.23174E+13,MABEE BREEDLOVE,131LS,DIAMONDBACK EXPLORATION & PROD LLC,MARTIN,SPBYL SH,32.434738,-102.155149,32.45802975,-102.1638099,9/30/2020,,,,,,MABEE BREEDLOVE 131LS,,,,,
4.23174E+13,YELLOW PINE E,7DN,CROWNQUEST OPERATING LLC,MARTIN,SPBYL SH,32.32783,-101.710475,32.2845983,-101.6971516,4/26/2021,,,,,,YELLOW PINE E 7DN,,,,,
4.23174E+13,BLOCK HA `7`,703LS,DIAMONDBACK EXPLORATION & PROD LLC,MARTIN,SPBYL SH,32.44094953,-102.1641382,32.40977707,-102.15614,12/17/2020,,,,,,BLOCK HA `7` 703LS,,,,,
4.23174E+13,EPLEY-SALE 39N,114H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP A,32.260795,-101.939394,32.226112,-101.927644,2/26/2021,12136,5/7/2021,19478474,20900400,,EPLEY-SALE 39N 114H,38,1722,1.07,,
4.23174E+13,HAYDEN 14-23-C,2706VH,PIONEER NATURAL RESOURCES USA INC,MARTIN,SPBYL SH,32.2543775,-101.836505,32.2252841,-101.8260716,1/29/2021,10181,6/11/2021,16510076,20408200,,HAYDEN 14-23-C 2706VH,39,2005,1.24,,
4.23174E+13,GUNSMOKE 1-40 C,3WA,DIAMONDBACK EXPLORATION & PROD LLC,MARTIN,WCMP B,32.25164056,-101.9111656,32.2783881,-101.9223306,11/14/2020,,,21692974,20072400,,GUNSMOKE 1-40 C 3WA,,,,,
4.23174E+13,CERBERUS 11-23 UNIT 2,271,ENDEAVOR ENERGY RESOURCES LP,MARTIN,WCMP B,32.2876765,-101.7440039,32.26329287,-101.7356917,9/25/2020,,11/16/2020,,,,CERBERUS 11-23 UNIT 2 271,,,,,
4.23174E+13,YOU JANE 20-25 UNIT 1,142,ENDEAVOR ENERGY RESOURCES LP,MARTIN,SPBYL SD,32.30870556,-101.9927842,32.27945861,-101.9838397,11/10/2020,10294,4/27/2021,18956670,16571000,,YOU JANE 20-25 UNIT 1 142,44,1610,0.87,,
4.23174E+13,HSC 320B,513HC,OVINTIV USA INC,MARTIN,SPBYU SD,32.33181389,-102.1249139,32.30168056,-102.1144083,9/26/2020,11073,2/22/2021,,,,HSC 320B 513HC,,,,,
4.23174E+13,HSC 320B,514HD,OVINTIV USA INC,MARTIN,,32.33261667,-102.1213278,32.30169722,-102.1144667,10/23/2020,11071,2/22/2021,,,,HSC 320B 514HD,,,,,
4.23174E+13,HSC 320C,517HE,OVINTIV USA INC,MARTIN,SPBYL SH,32.33268889,-102.1210139,32.30216944,-102.1123917,10/18/2020,11073,2/22/2021,,,,HSC 320C 517HE,,,,,
4.23174E+13,BLAGRAVE K 31-43,4411H,DE3 OPERATING LLC,MARTIN,WCMP B,32.46609539,-101.7557395,32.42480129,-101.7428382,5/1/2021,,,,,,BLAGRAVE K 31-43 4411H,,,,,
4.23174E+13,UNIVERSITY LANDS AUDIBLE 30-44 C,1WA,DIAMONDBACK EXPLORATION & PROD LLC,MARTIN,WCMP A,32.47408256,-102.208847,32.44134476,-102.1974765,2/23/2021,,,,,,UNIVERSITY LANDS AUDIBLE 30-44 C 1WA,,,,,
4.23174E+13,HYDRA 45-4 UNIT 1,223,ENDEAVOR ENERGY RESOURCES LP,MARTIN,WCMP A,32.44601497,-101.7107222,32.41820034,-101.7041801,1/8/2021,,,17884886,7925000,,HYDRA 45-4 UNIT 1 223,,,,,
4.23174E+13,MABEE BREEDLOVE O,2403JM,DIAMONDBACK EXPLORATION & PROD LLC,MARTIN,SPBYL SD,32.4401,-102.126068,32.46536,-102.130666,4/12/2021,,,,,,MABEE BREEDLOVE O 2403JM,,,,,
4.23174E+13,DICKENSON 7-18 WEST,261,ENDEAVOR ENERGY RESOURCES LP,MARTIN,WCMP A,32.229981,-102.006868,32.20025366,-101.9991582,3/8/2021,,,,,,DICKENSON 7-18 WEST 261,,,,,
4.23174E+13,DICKENSON 7-18 WEST,182,ENDEAVOR ENERGY RESOURCES LP,MARTIN,SPBYL SH,32.22910611,-102.0106019,32.19932514,-102.0031136,2/11/2021,,,,,,DICKENSON 7-18 WEST 182,,,,,
4.23174E+13,STRAIN RANCH 13-24-F,4111H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP A,32.26008192,-101.8147135,32.23023248,-101.8043337,3/22/2021,,,,,,STRAIN RANCH 13-24-F 4111H,,,,,
4.23174E+13,STRAIN RANCH 13-24-E,4209H,PIONEER NATURAL RESOURCES USA INC,MARTIN,WCMP A,32.25964861,-101.8171483,32.22983205,-101.8068735,3/29/2021,,,17509578,20767400,,STRAIN RANCH 13-24-E 4209H,,,,,
4.23174E+13,MADADOR E,2367WB,SM ENERGY CO,MARTIN,WCMP B,32.47444381,-101.6925671,32.50811599,-101.704881,4/26/2021,,,,,,MADADOR E 2367WB,,,,,
4.23174E+13,HSE 320R,2101HN,OVINTIV USA INC,MARTIN,WCMP C,32.348396,-102.093699,32.3198258,-102.0862816,6/11/2021,,,,,,HSE 320R 2101HN,,,,,
4.23174E+13,BLACK LAGOON 2-3 G,271,ENDEAVOR ENERGY RESOURCES LP,MARTIN,WCMP B,32.23491186,-102.0500028,32.20618733,-102.0383112,5/5/2021,,,,,,BLACK LAGOON 2-3 G 271,,,,,
4.23174E+13,BLACK LAGOON 2-3 H,281,ENDEAVOR ENERGY RESOURCES LP,MARTIN,WCMP B,32.23482536,-102.0503939,32.20558502,-102.0408881,5/18/2021,,,,,,BLACK LAGOON 2-3 H 281,,,,,
4.23174E+13,APOLLO CREED A,2182DN,SM ENERGY CO,MARTIN,SPBYL SH,32.13957197,-101.733255,32.11244588,-101.7258132,6/22/2021,,,,,,APOLLO CREED A 2182DN,,,,,
4.23293E+13,PRESTON (SPRABERRY) UNIT,3820,PIONEER NATURAL RESOURCES USA INC,MIDLAND,SPBYU SD,31.7147528,-101.8195,31.71568199,-101.8204696,9/6/1996,808,3/24/1997,,,,PRESTON (SPRABERRY) UNIT 3820,,,,,
4.23293E+13,PRESTON (SPRABERRY) UNIT,3820,PIONEER NATURAL RESOURCES USA INC,MIDLAND,SPBYU SD,31.7147528,-101.8195,31.71379035,-101.8176175,11/12/1996,849,3/24/1998,,,,PRESTON (SPRABERRY) UNIT 3820,,,,,
4.23293E+13,MCCLINTIC -E-,52,PIONEER NATURAL RESOURCES USA INC,MIDLAND,SPBYU SD,31.95253239,-101.8382202,31.95767826,-101.8384878,9/24/1996,12,11/28/1996,,,,MCCLINTIC -E- 52,,,,,
4.23293E+13,INTERSTATE,501H,ENDEAVOR ENERGY RESOURCES LP,MIDLAND,WOLFCAMP SHALE,31.96136,-102.12118,31.97087084,-102.123324,5/8/2013,3080,8/13/2013,4089624,3268000,,INTERSTATE 501H,32,1061,0.8,,
4.23293E+13,INTERSTATE B,503H,ENDEAVOR ENERGY RESOURCES LP,MIDLAND,WCMP B,31.96497389,-102.1135153,31.97570176,-102.1178108,11/17/2013,3893,2/11/2014,1178352,1058000,,INTERSTATE B 503H,7,272,0.9,302,325
4.23293E+13,CRAWFORD-GLENN 41,1H,ENDEAVOR ENERGY RESOURCES LP,MIDLAND,,32.02020306,-102.0340916,32.02256133,-102.0247202,3/30/2005,2577,7/4/2005,381486,215048,,CRAWFORD-GLENN 41 1H,4,83,0.56,,
4.23294E+13,PARKS `5`,16H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP A,31.80690639,-102.1867756,31.79543345,-102.1830348,9/13/2010,4564,3/9/2011,4051110,4000000,,PARKS `5` 16H,21,876,0.99,,
4.23294E+13,KEMMER,4210LS,COG OPERATING LLC,MIDLAND,SPBYL SH,31.96058056,-102.2391806,31.97593056,-102.2442806,8/19/2013,5043,12/26/2013,7042914,5094000,,KEMMER 4210LS,33,1010,0.72,332,329
4.23294E+13,HUTT DONALD L `C`,22H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,SPBYL SD,31.85702298,-101.9704794,31.83849473,-101.9645888,6/25/2013,6452,1/5/2014,4649710,7842000,,HUTT DONALD L `C` 22H,17,1215,1.69,258,299
4.23294E+13,HUTT DONALD L `C`,6H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.77326358,-101.952232,31.79379256,-101.9575386,9/13/2013,7382,11/29/2013,9842537,8852000,,HUTT DONALD L `C` 6H,32,1199,0.9,298,967
4.23294E+13,ST W,706H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,31.92056111,-102.2255222,31.94235874,-102.2325153,6/28/2013,7541,9/10/2013,9591036,8432000,,ST W 706H,30,1118,0.88,246,794
4.23294E+13,GRIDIRON,N001WB,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,32.02845117,-102.1656278,31.99804971,-102.1557074,11/4/2013,8785,3/31/2014,17205212,10442000,,GRIDIRON N001WB,47,1189,0.61,1360,2571
4.23294E+13,GRIDIRON,N002LS,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,SPBYL SH,32.028344,-102.166169,32.00051071,-102.1551791,1/1/2015,9224,1/27/2016,17700948,12130000,,GRIDIRON N002LS,46,1315,0.69,847,961
4.23294E+13,ST,4106H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,31.963604,-102.2290336,31.97833854,-102.2338666,9/10/2013,4801,11/9/2013,8332290,6476000,,ST 4106H,41,1349,0.78,164,1757
4.23294E+13,ST S,504H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,31.9457583,-102.2210417,31.92367441,-102.2134908,10/1/2013,7831,3/22/2014,11243826,8022000,,ST S 504H,34,1024,0.71,265,361
4.23294E+13,SHACKELFORD SPRABERRY UNIT,101H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,SPBYL SD,31.83518333,-101.8238794,31.84627278,-101.8257783,3/6/2014,3302,5/15/2014,3980466,3942000,,SHACKELFORD SPRABERRY UNIT 101H,29,1194,0.99,153,203
4.23294E+13,ROBERTS DORA RANCH UNIT,2819H,OXY USA WTP LP,MIDLAND,WCMP B,31.7596222,-102.2467778,31.7754924,-102.2520235,2/3/2014,4920,6/15/2014,5777328,5256000,,ROBERTS DORA RANCH UNIT 2819H,28,1068,0.91,179,1058
4.23294E+13,ST W,705H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,31.9198666,-102.2283028,31.94173117,-102.2350292,11/10/2013,7681,1/22/2014,14517473,11468000,,ST W 705H,45,1493,0.79,177,345
4.23294E+13,ROBERTS DORA RANCH UNIT,4027H,OXY USA WTP LP,MIDLAND,WCMP B,31.73280556,-102.2421722,31.70722231,-102.2327745,3/8/2014,8743,8/5/2014,96000,,,ROBERTS DORA RANCH UNIT 4027H,0,,,275,2162
4.23294E+13,HUTT DONALD L `C`,14H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP D,31.77520083,-101.944605,31.79551319,-101.9501843,2/11/2014,7276,8/7/2014,2689165,8066000,,HUTT DONALD L `C` 14H,9,1109,3,202,2564
4.23294E+13,SPANISH TRAIL 48-03C,4817MS,COG OPERATING LLC,MIDLAND,SPBYU SD,31.97503102,-102.1514959,31.9554381,-102.1418448,9/15/2014,7134,2/17/2015,11511306,10916000,,SPANISH TRAIL 48-03C 4817MS,38,1530,0.95,374,348
4.23294E+13,ODANIEL E T,6H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.94744389,-101.83544,31.92304806,-101.8288636,4/11/2014,8559,9/7/2014,,,,ODANIEL E T 6H,,,,338,586
4.23294E+13,ODANIEL E T,31H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.95297639,-101.8201017,31.92711611,-101.8114442,4/6/2014,9422,12/8/2014,9038423,10782000,,ODANIEL E T 31H,23,1144,1.19,350,769
4.23294E+13,KENDRA-KRISTEN 1,1121H,CALLON PETROLEUM OPERATING,MIDLAND,WCMP B,31.93439611,-102.2541442,31.91409773,-102.2501213,2/17/2014,6564,6/27/2014,10695388,6766000,,KENDRA-KRISTEN 1 1121H,39,1031,0.63,211,804
4.23294E+13,BROWN ELONA 35,1H,XTO ENERGY INC,MIDLAND,WCMP B,31.70027778,-101.8769972,31.71338218,-101.8823209,5/14/2014,4423,7/30/2014,7312443,5156000,,BROWN ELONA 35 1H,39,1166,0.71,231,1044
4.23294E+13,ST NW,2501LS,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,SPBYL SH,31.9983833,-102.275825,31.98461616,-102.2720806,3/1/2014,4418,5/7/2014,9562003,6250000,,ST NW 2501LS,52,1415,0.65,323,539
4.23294E+13,PARKS BELL,3909MS,COG OPERATING LLC,MIDLAND,SPBYU SD,31.95846508,-102.284303,31.93725896,-102.2783305,4/30/2014,7556,10/15/2014,11789272,11140000,,PARKS BELL 3909MS,37,1474,0.94,258,201
4.23294E+13,PARKS BELL,3909WB,COG OPERATING LLC,MIDLAND,WCMP B,31.95843611,-102.2844278,31.93723828,-102.2784285,5/19/2014,7856,9/27/2014,11295526,9992000,,PARKS BELL 3909WB,34,1272,0.88,292,213
4.23294E+13,ROBERTS DORA RANCH UNIT,4623SH,OXY USA WTP LP,MIDLAND,SPBYL SH,31.72341278,-102.2227942,31.70892882,-102.2219206,6/27/2014,4465,10/31/2014,48000,,,ROBERTS DORA RANCH UNIT 4623SH,0,,,369,383
4.23294E+13,HUTT DONALD L `E`,3215H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.79380833,-101.9291825,31.8069563,-101.932316,6/20/2014,4600,9/24/2014,7927621,8904000,,HUTT DONALD L `E` 3215H,41,1936,1.12,225,775
4.23294E+13,HUTT DONALD L `C`,1140H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.85568333,-101.9739472,31.83629595,-101.9693724,5/30/2014,7313,11/18/2014,6853070,8372000,,HUTT DONALD L `C` 1140H,22,1145,1.22,253,1247
4.23294E+13,HUTT DONALD L `C`,1443H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP A,31.83783972,-101.9651036,31.85791072,-101.9729907,4/27/2014,7399,11/19/2014,6790368,8586000,,HUTT DONALD L `C` 1443H,22,1160,1.26,204,252
4.23294E+13,DAVIDSON 37B (ALLOCATION),8H,OVINTIV USA INC,MIDLAND,WOLFCAMP,31.651877,-102.046015,31.6625849,-102.0495792,5/1/2014,,5/24/2014,,,,DAVIDSON 37B (ALLOCATION) 8H,,,,,
4.23294E+13,ST NW,2508LS,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,SPBYL SH,32.00081944,-102.2646667,31.98601264,-102.2586984,4/10/2014,5161,11/10/2014,5991437,3804000,,ST NW 2508LS,28,737,0.63,294,225
4.23294E+13,ST,4007H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,31.9705972,-102.2008139,31.98529191,-102.2049778,6/3/2014,5104,9/11/2014,9648708,6612000,,ST 4007H,45,1295,0.69,123,295
4.23294E+13,NOBLES,4H,XTO ENERGY INC,MIDLAND,WCMP B,32.00245861,-102.2571497,31.9754391,-102.2484642,8/10/2014,9585,7/1/2015,15830637,12320000,,NOBLES 4H,39,1285,0.78,310,478
4.23294E+13,ST,4507H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,31.97249167,-102.2003056,31.95726062,-102.1963427,9/20/2014,4815,2/24/2015,13257090,9066000,,ST 4507H,66,1883,0.68,169,336
4.23294E+13,TEXAS TEN `ZZ`,35H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,SPBYL SH,31.89580306,-102.0685406,31.86848111,-102.0599511,10/29/2014,9882,5/10/2015,12871358,9990000,,TEXAS TEN `ZZ` 35H,31,1011,0.78,383,519
4.23294E+13,HUTT DONALD L `C`,2101H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.81490131,-101.9665803,31.83472858,-101.9744788,10/21/2014,7327,5/28/2015,11741341,8188000,,HUTT DONALD L `C` 2101H,38,1118,0.7,353,1013
4.23294E+13,HUTT DONALD L `C`,2106H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP A,31.81525889,-101.9638886,31.8360164,-101.9691846,9/23/2014,7161,6/4/2015,11156705,7202000,,HUTT DONALD L `C` 2106H,37,1006,0.65,299,1450
4.23294E+13,EPLEY LB NS 39-46 05,205H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,32.04816111,-101.8918247,32.0299758,-101.8861203,3/8/2015,6212,6/6/2015,10241133,8884000,,EPLEY LB NS 39-46 05 205H,39,1430,0.87,293,415
4.23294E+13,KENDRA - ANNIE,1484H,CALLON PETROLEUM OPERATING,MIDLAND,WOLFCAMP,31.93276333,-102.25366,31.95632078,-102.261265,7/10/2014,7752,12/14/2014,12106147,8052000,,KENDRA - ANNIE 1484H,37,1039,0.67,297,316
4.23294E+13,ST W,702LS,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,SPBYL SH,31.91848944,-102.2342482,31.93926318,-102.2400119,9/7/2014,7291,12/22/2014,13483381,9262000,,ST W 702LS,44,1270,0.69,274,239
4.23294E+13,SARAH ANN,3813LS,COG OPERATING LLC,MIDLAND,SPBYL SH,31.95453333,-102.2721278,31.96770364,-102.2768856,4/26/2015,4735,9/2/2015,7539127,6904000,,SARAH ANN 3813LS,38,1458,0.92,246,307
4.23294E+13,ST,4107H,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,WCMP B,31.96677778,-102.2155556,31.98126308,-102.2216409,11/5/2014,4881,3/5/2015,9056363,6284000,,ST 4107H,44,1287,0.69,169,1057
4.23294E+13,DAVIDSON 37A (ALLOCATION),9HR,OVINTIV USA INC,MIDLAND,WCMP B,31.654508,-102.047053,31.631941,-102.039926,6/17/2014,7592,9/7/2014,10847014,9054000,,DAVIDSON 37A (ALLOCATION) 9HR,34,1193,0.83,488,2011
4.23294E+13,TXL 7 UNIT,0703BH,XTO ENERGY INC,MIDLAND,WCMP B,31.73485694,-102.0636683,31.71808,-102.05862,9/2/2014,5088,12/19/2014,8979661,6600000,,TXL 7 UNIT 0703BH,42,1297,0.73,426,1142
4.23294E+13,TXL 11 UNIT 1,0201BH,XTO ENERGY INC,MIDLAND,WCMP B,31.73783,-101.9979,31.74268802,-101.999226,10/19/2014,,11/24/2014,,,,TXL 11 UNIT 1 0201BH,,,,,
4.23294E+13,MIDLAND `AC/AF` FEE 4,4HB,CHEVRON U S A INC,MIDLAND,WCMP B,31.83946917,-102.0273164,31.81770903,-102.0192605,10/1/2014,7356,6/1/2015,10428578,10736000,,MIDLAND `AC/AF` FEE 4 4HB,34,1459,1.03,217,519
4.23294E+13,SHACKELFORD,3213H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.8263878,-101.8533716,31.85361223,-101.8619774,11/25/2014,9730,3/15/2015,8150111,10778000,,SHACKELFORD 3213H,20,1108,1.32,324,468
4.23294E+13,PRESTON SPRABERRY UNIT,3450H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,SPBYL SD,31.71397968,-101.8532942,31.73403736,-101.8592393,12/25/2014,6985,6/22/2015,10590763,7150000,,PRESTON SPRABERRY UNIT 3450H,36,1024,0.68,192,470
4.23294E+13,BRADFORD TRUST A UNIT 3,1504BH,XTO ENERGY INC,MIDLAND,WCMP B,31.73844,-102.00888,31.71609,-102.00189,9/28/2017,7654,10/6/2018,17036362,10810000,,BRADFORD TRUST A UNIT 3 1504BH,53,1412,0.63,329,395
4.23294E+13,LHS RANCH,1607BH,XTO ENERGY INC,MIDLAND,WCMP B,31.65347422,-101.8852924,31.62423325,-101.8764228,10/22/2015,10142,3/21/2016,15504602,11324000,,LHS RANCH 1607BH,36,1117,0.73,382,3875
4.23294E+13,HUTT DONALD L FEE,1603H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WCMP B,31.85836811,-101.9035687,31.84559235,-101.8986805,2/10/2015,4740,7/17/2015,8210706,5774000,,HUTT DONALD L FEE 1603H,41,1218,0.7,197,1119
4.23294E+13,MIDLAND `AC/AF` FEE 7,8HD,CHEVRON U S A INC,MIDLAND,WCMP D,31.8412783,-102.0191903,31.81903219,-102.0131624,2/10/2015,7908,9/7/2015,11202544,11400000,,MIDLAND `AC/AF` FEE 7 8HD,34,1442,1.02,362,1324
4.23294E+13,TXL 11 UNIT 3,1401BH,XTO ENERGY INC,MIDLAND,WOLFCAMP,31.74108,-101.99862,31.71847,-101.99148,10/12/2015,7653,3/24/2016,12018713,8472000,,TXL 11 UNIT 3 1401BH,37,1107,0.7,292,1070
4.23294E+13,TXL 11 UNIT 3,1402BH,XTO ENERGY INC,MIDLAND,WOLFCAMP,31.74154,-101.9966,31.72957143,-101.992823,11/6/2015,,11/25/2015,,,,TXL 11 UNIT 3 1402BH,,,,,
4.23294E+13,TXL 11 UNIT 3,1404BH,XTO ENERGY INC,MIDLAND,WCMP B,31.74168,-101.9923,31.71994,-101.98522,8/25/2015,7504,5/4/2016,11410107,8360000,,TXL 11 UNIT 3 1404BH,36,1114,0.73,337,2272
4.23294E+13,PECAN ACRES 22A1,3H,CALLON PETROLEUM OPERATING,MIDLAND,WCMP B,32.02912389,-102.2098956,32.0166475,-102.2024303,12/9/2014,4680,6/12/2015,8128770,6374000,,PECAN ACRES 22A1 3H,41,1362,0.78,333,487
4.23294E+13,ST,4507LS,DIAMONDBACK EXPLORATION & PROD LLC,MIDLAND,SPBYL SH,31.97317222,-102.2012111,31.9572317,-102.1964735,2/2/2015,5556,7/5/2015,10953467,7484000,,ST 4507LS,47,1347,0.68,293,522
4.23294E+13,LYNCH A HZ,3HS,APACHE CORP,MIDLAND,WCMP B,31.72895639,-102.1645108,31.75121833,-102.1720886,12/22/2014,7961,4/9/2015,6133527,16614000,,LYNCH A HZ 3HS,18,2087,2.71,181,1495
4.23294E+13,LYNCH A HZ,10HS,APACHE CORP,MIDLAND,WCMP B,31.73276306,-102.1604803,31.71081227,-102.1534542,1/12/2015,7674,4/29/2015,8330483,22446000,,LYNCH A HZ 10HS,26,2925,2.69,320,2047
4.23294E+13,PECAN ACRES 23 PSA 1,1H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WOLFCAMP SHALE,32.0330215,-102.1888639,32.00669861,-102.1807886,7/13/2015,9532,1/14/2016,16265804,13406000,,PECAN ACRES 23 PSA 1 1H,41,1406,0.82,632,1155
4.23294E+13,PARKS FIELD UNIT 2,2346CH,COG OPERATING LLC,MIDLAND,WCMP B,31.81570214,-102.1388568,31.82827888,-102.1420393,5/28/2015,4177,1/16/2016,88556,84574,,PARKS FIELD UNIT 2 2346CH,1,20,0.96,50,80
4.23294E+13,TXL 11 UNIT 1,0213AH,XTO ENERGY INC,MIDLAND,WCMP A,31.73911,-101.99356,31.76142,-102.00078,2/17/2015,7654,8/20/2015,12795278,7988000,,TXL 11 UNIT 1 0213AH,40,1044,0.62,345,995
4.23294E+13,OBRIEN B,1H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WOLFCAMP,31.93702747,-101.8082409,31.91265521,-101.8031268,3/3/2015,,4/1/2015,,,,OBRIEN B 1H,,,,,
4.23294E+13,HUTT DONALD L FEE,1506H,PIONEER NATURAL RESOURCES USA INC,MIDLAND,WOLFCAMP,31.85426891,-101.9211308,31.82754246,-101.9114044,2/23/2015,9851,7/27/2015,11721356,4540000,,HUTT DONALD L FEE 1506H,28,461,0.39,286,1892
