API_UID,ClayVolume_PCT
42-317406180000,0.314838239
42-329408810000,0.23344111
42-383396800000,0.321389164
42-383397720000,0.273385839
42-383395740000,0.298142359
42-383396450000,0.293653554
42-329435740000,0.287804047
42-227404870000,0.316256274
42-383387090000,0.359841084
42-461394910000,0.259028041
42-235351480000,0.307419524
42-329388490000,0.327868475
42-235361150000,0.244632655
42-329404670000,0.287318391
42-329413830000,0.235525949
42-461404690000,0.314515087
42-461393630000,0.348436153
42-105415030000,0.334767996
42-235350210000,0.304928027
42-461402310000,0.258810587
42-329406470000,0.24147604
42-329399820000,0.27754513
42-461395460000,0.242499027
42-317399690000,0.304415675
42-317390530000,0.336541097
42-317397070000,0.204393533
42-461398090000,0.312689567
42-383395270000,0.320598725
42-383384830000,0.368650845
42-329401860000,0.219483439
42-329385770000,0.413303963
42-235350000000,0.311573582
42-383387520000,0.290548694
42-105414810000,0.342436691
42-329400690000,0.243457848
42-461402110000,0.27656066
42-461405120000,0.23684878
42-461404130000,0.2336473
42-461404550000,0.215079204
42-173365470000,0.316816477
42-317401670000,0.280430898
42-329400000000,0.341638546
42-173363100000,0.401202977
42-173374270000,0.326102576
42-329414670000,0.195558258
42-329414750000,0.188498217
42-383388860000,0.352883516
42-383398220000,0.337162703
42-235361820000,0.341452836
42-329415910000,0.258263231
42-173375450000,0.287576946
42-461405840000,0.216583808
42-003475300000,0.324826221
42-317407640000,0.27794757
42-317407740000,0.304642762
42-329416640000,0.297141735
42-173375840000,0.314122345
42-329416810000,0.318784857
42-105424000000,0.347492256
42-329416250000,0.195015899
42-317408770000,0.316346723
42-227391540000,0.252322064
42-227391710000,0.289460767
42-105424120000,0.339302186
42-173376490000,0.311720495
42-383399310000,0.279982015
42-329418810000,0.263089361
42-329418860000,0.389973486
42-329419220000,0.284625929
42-235362130000,0.350968045
42-227392650000,0.287043969
42-383400160000,0.277951295
42-329419930000,0.265584097
42-173377040000,0.304484077
42-235362180000,0.311105737
42-383400370000,0.3239426
42-329420650000,0.286714498
42-329419970000,0.344519104
42-227393840000,0.234399007
42-173378060000,0.337128934
42-227394340000,0.302755332
42-383401050000,0.287926451
42-329421920000,0.220171743
42-227394520000,0.28117082
42-383401240000,0.373274154
42-235361540000,0.255614061
42-227389420000,0.319061493
42-329422900000,0.242152489
42-003477530000,0.280841917
42-329421670000,0.376591531
42-173378350000,0.309923879
42-461407730000,0.27060965
42-317413380000,0.283667077
42-235362550000,0.354380546
42-329424290000,0.269737144
42-135435860000,0.283094298
42-173378660000,0.266475925
42-329425400000,
42-317414120000,0.31124966
42-317415740000,0.31783097
42-135435790000,0.213029906
42-003478590000,0.24504176
42-329427240000,0.227814213
42-105424610000,0.335443623
42-033324850000,0.295431838
42-317417110000,0.395756738
42-033324870000,0.297903966
42-461409610000,0.255540168
42-317417170000,0.273702936
42-461409640000,0.306090313
42-317417130000,0.312001852
42-173379760000,0.318400454
42-461409720000,0.309128859
42-227397730000,0.306757853
42-317417930000,0.236300157
42-383404150000,0.343211361
42-227397940000,0.254164216
42-227398270000,0.272298263
42-461410180000,0.270487417
42-329429550000,0.311645848
42-003479420000,0.196801745
42-329430510000,0.304701862
42-173380660000,0.344267449
42-227399820000,0.295692714
42-461410800000,0.25516746
42-173380990000,0.305162675
42-227400080000,0.270962749
42-227400100000,0.248287463
42-317421150000,0.303606098
42-317421090000,0.230355566
42-317421200000,0.316164736
42-317420560000,0.285403297
42-227400270000,0.28367997
42-317421510000,0.2767476
42-329431770000,0.289722008
42-173381280000,0.29594082
42-383405660000,0.280668532
42-329433440000,0.290256971
42-329433600000,0.269436137
42-317422500000,0.258111616
42-461411770000,0.263054077
42-461412000000,0.313064892
42-227401940000,0.281273187
42-317424040000,0.295355592
42-317424400000,0.285390939
42-317424620000,0.288179593
42-317424270000,0.23575352
42-329435790000,0.28127425
42-003481590000,0.300244213
42-173382250000,0.383595484
42-329438110000,0.30952891
42-383407920000,0.268267407
42-383407910000,0.327406345
42-317426580000,0.331746146
42-329438560000,0.243495015
42-329439060000,0.301687789
42-329439280000,0.339677446
42-329440300000,0.30991621
42-003482270000,0.275537593
42-329441030000,0.237985028
42-317430350000,0.252769009
42-227406840000,0.312800069
42-165388160000,0.2639658
42-461415200000,0.175487775
42-317430830000,0.309833522
42-227407280000,0.316597123
42-317431520000,0.254162754
42-383408960000,0.32886664
42-003482770000,0.273447303
42-383409360000,0.279209218
42-227408940000,0.241702161
42-383409770000,0.308659997
42-329410110000,0.269140356
42-317398510000,0.292423887
42-317404220000,0.268603337
42-317404930000,0.317976962
42-105417900000,0.345898256
42-235359530000,0.350510313
42-329405760000,0.29037077
42-383391100000,0.311257481
42-235357480000,0.323590389
42-235350090000,0.299513506
42-317400460000,0.284732369
42-461380390000,0.324698153
42-227379060000,0.338924722
42-383375850000,0.288173121
42-227375240000,0.245964402
42-105420850000,0.33381486
42-383388170000,0.326033334
42-235348590000,0.330020718
42-235359210000,0.307531822
42-173369660000,0.304950673
42-383383170000,0.368965662
42-383388110000,0.366323856
42-329401230000,0.300296535
42-383382670000,0.302608524
42-383392250000,0.298941921
42-461379460000,0.348292735
42-173373720001,
42-317386770001,
42-317397010001,
42-383388880001,
42-173372950000,0.32532585
42-173373720000,0.329718396
42-173375190000,0.281448005
42-003474680000,0.296895911
42-227388100000,0.260944184
42-227389620000,0.228304574
42-235359720000,0.200601818
42-317404660000,0.235140946
42-003475560100,
42-329406170000,0.245825178
42-317403950000,0.294390816
42-317406680000,0.315389834
42-329409630000,0.301858631
42-329413890000,0.210569339
42-329414030000,0.341808482
42-329410930000,0.287128928
42-383397770000,0.278413846
42-461402900000,0.268712077
42-461403870000,0.152871916
42-461402830000,0.323012023
42-235358450000,0.328959751
42-173371380000,0.309766841
42-317402670000,0.297745314
42-329390830000,0.336404841
42-173364990000,0.320921736
42-173372400000,0.266733696
42-383382290000,0.357869416
42-461394730000,0.26494039
42-173346940000,0.322149062
42-383381280000,0.334874031
42-383387620000,0.322665872
42-383388120000,0.353149711
42-317386770000,0.293367234
42-317393570000,0.25579366
42-317397010000,0.24837694
42-317397140000,0.255518417
42-383394200000,0.296828993
42-329404430000,0.281762547
42-317385820000,0.296430248
42-173372810000,0.328074268
42-461399610000,0.302354567
42-461400130000,0.302001062
42-383386850000,0.313445012
42-033321650000,0.333583549
42-461380740000,0.360984858
42-383395500000,0.269295504
42-329390230000,0.263018944
42-235347690000,0.297003432
42-383387810000,0.333713495
42-383377270000,0.360119152
42-235353290000,0.30839783
42-235350410000,0.308990507
42-329399800000,0.27788259
42-383395820000,0.269869825
42-461388460000,0.320041541
42-173351420000,0.31946517
42-461392420000,0.252120432
42-317402710000,0.328295258
42-713352850000,
42-033323940000,0.265533449
42-383376620000,0.331841458
42-173358320000,0.27656339
42-383382140000,0.365054744
42-329400740000,0.317957149
42-383395010000,0.316959342
42-383396300000,0.309282432
42-383397600000,0.302811091
42-317406840000,0.316427145
42-105423590000,0.328546985
42-227390610000,0.2671146
42-115337440000,0.339103225
42-329416130000,0.267708811
42-227390800000,0.301147745
42-383398910000,0.312521906
42-173376230000,0.307594711
42-329417530000,0.281239559
42-461406370000,0.348546317
42-227391810000,0.229842178
42-317409600000,0.293468347
42-329419320000,0.261210786
42-383400080000,0.277982138
42-461404470000,0.313082939
42-383390400000,0.318357616
42-105414110000,0.338356191
42-227393180000,0.332968515
42-383400430000,0.280892207
42-317411120000,0.299103021
42-329421210000,0.329198181
42-317412710000,0.312147568
42-329422960000,0.259720616
42-317412410000,0.29986551
42-317413790000,0.296194703
42-173378690000,0.337017068
42-461407800000,0.261725672
42-227396930000,0.297674441
42-317416360000,0.314237949
42-227396970000,0.261111263
42-329427200000,0.307863141
42-329427460000,0.307372627
42-235363220000,0.31174612
42-383404010000,0.272369957
42-317418040000,0.304299294
42-383404250000,0.33105274
42-317418540000,0.288746911
42-461410050000,0.331358444
42-329429530000,0.216655049
42-383405090000,0.264032082
42-003479930000,0.234396622
42-461410960000,0.349261367
42-173381020000,0.305300926
42-317420820000,0.305069032
42-329431430000,0.329520444
42-461396130000,0.256203899
42-329391670000,0.298742174
42-105419060000,0.321614572
42-105414650000,0.341817933
42-383405840000,0.30539484
42-383405980000,0.290500906
42-317422780000,0.347780384
42-317422770000,0.312032362
42-003481300000,0.313400257
42-461413060000,0.309176465
42-227403620000,0.294746707
42-383408060000,0.257339911
42-317427210000,0.29454265
42-317427760000,0.287683512
42-383408400000,0.357502251
42-383408570000,0.293037143
42-003482260000,0.290320201
42-317429800000,0.308946635
42-227406430000,0.173207807
42-329443170000,0.249452843
42-317431480000,0.31216455
42-317431920000,0.332039956
42-317431990000,0.282586338
42-329444450000,0.174490915
42-461415830000,0.213871443
42-461415940000,0.21833995
42-317403260000,0.274594553
42-329385210000,0.159982484
42-383383680000,0.34631722
42-383383310000,0.262477406
42-317401650000,
42-329394660000,0.237996542
42-235354950000,0.289761258
42-173372370000,0.265407512
42-329394840000,0.29795297
42-461394710000,0.259447403
42-329390650000,0.3008145
42-105414430000,0.332068431
42-317366660001,
42-383388860001,
42-383393360000,0.327395376
42-173372480000,0.255809173
42-235357290000,0.277280885
42-235356020000,0.34468826
42-317402160000,0.301228491
42-173372130000,0.290330186
42-461399440000,0.270669231
42-461405220000,0.184668255
42-173371320000,0.274217287
42-135434880000,0.217633159
42-329415170000,0.212759177
42-317406860000,0.27884057
42-383398300000,0.328412648
42-329416870000,0.316256139
42-317408170000,0.298846208
42-317408720000,0.311871939
42-329417260000,0.301114309
42-317408530000,0.314450359
42-173376220000,0.326229574
42-383399140000,0.271201983
42-227392790000,0.218483915
42-383399970000,0.306671056
42-329419000000,0.320312661
42-461406760000,0.177923547
42-383400290000,0.284709668
42-461406680000,0.25444204
42-383400450000,0.290082062
42-317410800000,0.296511228
42-329420360000,0.309888653
42-329421230000,0.273334309
42-227393810000,0.290947826
42-173377920000,0.274689029
42-227394580000,0.271389287
42-317412820000,0.311010759
42-461407920000,0.180724286
42-173378650000,0.267598844
42-317414070000,0.274816173
42-227395940000,0.305930633
42-383402720000,0.30654014
42-173378930000,0.345075636
42-461409050000,0.303304298
42-329423970000,0.240545118
42-329426030000,0.27907308
42-317415640000,0.285218808
42-235355730000,0.314255939
42-383386290000,0.315441481
42-317395320000,0.326292836
42-317396500000,0.276028079
42-317403060000,0.30579811
42-383382360000,0.286018654
42-003466850000,0.293418934
42-383377460000,0.331029846
42-383395030000,0.283237662
42-105420680000,0.324065738
42-235350690000,0.348198239
42-105418030000,0.341758722
42-227384830000,0.27736432
42-461391690000,0.221039355
42-105418020000,0.330797298
42-105419090000,0.344947061
42-329400260000,0.243652466
42-173363800000,0.310101058
42-329399410000,0.304269367
42-235350060000,0.302962023
42-383395250000,0.296482403
42-003473540000,0.279431166
42-003473680000,0.26631254
42-173374720000,0.299787819
42-227387650000,0.287360244
42-227388230000,0.293453526
42-227389740000,0.286227597
42-227389760000,0.293460691
42-317402130000,0.280091255
42-317406000000,0.311592109
42-329409330000,0.317009973
42-329412490000,0.27277921
42-329414500000,0.32018083
42-383396850000,0.288136965
42-461403680000,0.232561945
42-329392950000,0.27232372
42-003431910000,0.151073669
42-173365640000,0.302424298
42-235358860000,0.274578211
42-329395980000,0.307792156
42-317400510000,0.290558814
42-173367410000,0.301358139
42-461402450000,0.314562609
42-317402470000,0.319461982
42-383380050000,0.292373048
42-383375810000,0.333296658
42-383386530000,0.333412147
42-317401180000,0.288398603
42-235351210000,0.36754415
42-461384860000,0.166749359
42-383394290000,0.292655786
42-329393230000,0.33225255
42-383386590000,0.32228496
42-173367230000,0.308840794
42-173348060000,0.27163428
42-383385040000,0.312021635
42-329394300000,0.277670329
42-033323180000,0.293854405
42-461397880000,0.262188157
42-227383500000,0.288397065
42-329401400000,0.313377619
42-235357510000,0.333101469
42-235352400000,0.331072853
42-383375610000,0.331916352
42-329400170000,0.246751871
42-329406600000,0.213001508
42-329402390000,0.24989215
42-235356600000,0.311125643
42-383381410000,0.368562651
42-329392420000,0.249753773
42-105412960000,0.348806586
42-461400610000,
42-329393950000,0.394365312
42-383381980000,0.345874318
42-317396300000,0.323475406
42-329386940000,0.292355036
42-329390960000,0.285727964
42-235348850000,0.334615818
42-383391330000,0.336428544
42-329393260000,0.24968744
42-105413930000,0.336362999
42-227384240000,0.272397807
42-383394480000,0.339849249
42-461395750000,
42-227384930000,0.305827631
42-383380840000,0.301068975
42-329402570000,0.282684184
42-235354970000,0.355359159
42-329400760000,0.319063176
42-105416850000,0.360715519
42-317400760000,0.280489841
42-329401650000,0.308272517
42-329405430000,0.28135162
42-235358070000,0.345060361
42-329403510000,0.29909347
42-227388860000,0.269205431
42-227387360000,0.173611286
42-227388450000,0.210578981
42-317405350000,0.288469143
42-317405420000,0.289267539
42-329412170000,0.254261236
42-329404970000,0.237282603
42-329413740000,0.276943924
42-329402600000,0.247407459
42-329403970000,0.240905425
42-329412500000,0.255027614
42-383397020000,0.306667833
42-105415660000,0.327190429
42-317394750000,0.323029759
42-461393350000,0.228468859
42-461400820000,0.302751161
42-461388830000,0.215794429
42-173357320000,0.301622196
42-317417320000,0.306053368
42-383403800000,0.325280367
42-383403820000,0.268125673
42-317417720000,0.294355336
42-329428680000,0.282134879
42-173379790000,0.267858171
42-461409750000,0.329623775
42-383404280000,0.33105274
42-317419050000,0.319358486
42-329429880000,0.306553839
42-227398810000,0.289595424
42-317418820000,0.247085114
42-227399410000,0.295453457
42-329430200000,0.232587004
42-227399590000,0.296650555
42-173380780000,0.336006102
42-173380850000,0.337272953
42-173381030000,0.330672922
42-317420570000,0.283345313
42-227400490000,0.299110056
42-227401080000,0.290416505
42-317422020000,0.287155619
42-227401160000,0.26414445
42-227401340000,0.245325624
42-329435630000,0.304082851
42-173381580000,0.259434543
42-227401770000,0.313502566
42-329435930000,0.297638338
42-383407070000,0.307663552
42-317424820000,0.285330519
42-329436260000,0.314562795
42-329436570000,0.288686688
42-461413000000,0.307678304
42-317425450000,0.303358164
42-227403660000,0.345943098
42-317425690000,0.268125661
42-173382330000,0.270411907
42-173382410000,0.291325492
42-173382430000,0.285039891
42-173382440000,0.284784498
42-317426230000,0.240704021
42-329437900000,0.243082211
42-227404330000,0.226500581
42-227404490000,0.28979323
42-329438920000,0.31632857
42-227404800000,0.257688041
42-317427520000,0.284274172
42-461413950000,0.240367204
42-317427900000,0.292277872
42-317427980000,0.252205378
42-329439930000,0.28739506
42-173347490100,0.392488134
42-329417220100,0.283344691
42-461414400000,0.247247423
42-227405520000,0.234394062
42-383408550000,0.294457092
42-173383040000,0.346176901
42-329440910000,0.307324146
42-227406280000,0.168401778
42-329441630000,0.30866727
42-227407200000,0.304537094
42-329443240000,0.293010829
42-317431280000,0.307690901
42-461415330000,0.282267961
42-329443430000,0.245015113
42-317431650000,0.302570038
42-317432040000,0.238171449
42-329444310000,0.302091634
42-227407780000,0.342849885
42-461415850000,0.26574373
42-461415920000,0.277294136
42-329446130000,0.18819027
42-461417280000,0.230775967
42-383409690000,0.273508291
42-383387250000,0.33599037
42-383385680000,0.359245985
42-461394450000,0.285195898
42-135432670000,0.256180513
42-235351420000,0.2979324
42-329401440000,0.317467192
42-173366920000,0.321417477
42-227388120000,0.167346815
42-235361460000,0.285362001
42-317404580000,0.351835627
42-329405290000,0.271179222
42-329408530000,0.236896915
42-329413970000,0.312840187
42-383396420000,0.316068485
42-105415670000,0.322668626
42-003470440000,0.23365019
42-173374020000,0.412557288
42-173375020000,0.395865222
42-173374940000,0.296165859
42-227387090000,0.334501993
42-227387290000,0.289550724
42-227388350000,0.289245555
42-173372860000,0.330565491
42-173370920000,0.376560265
42-235361140000,0.215619808
42-461341130001,
42-227389320000,0.291863471
42-317405700000,0.314669536
42-329397450000,0.315265869
42-329408420000,0.288492995
42-317404090000,0.290444117
42-329410800000,0.278473589
42-329412250000,0.28340971
42-317405270000,0.282820361
42-317405630000,0.309421315
42-329408730000,0.290319815
42-329411610000,0.294810482
42-383396790000,0.302822522
42-461403110000,0.298158212
42-461405010000,0.319760428
42-329336810001,
42-235362290001,
42-383384010000,0.339453855
42-329395050000,0.22435191
42-227388160000,0.254408535
42-227389310000,0.266890394
42-105423280000,0.328849021
42-173373130000,0.335978006
42-173375160000,0.289358768
42-329411130000,0.220483222
42-329407590000,0.25438042
42-317403880000,0.273072591
42-317405410000,0.314907208
42-317405070000,0.27609125
42-329402590000,0.247125051
42-329410680000,0.241451773
42-329412120000,0.283211967
42-329412760000,0.260703487
42-383397310000,0.304996012
42-105419340000,0.315519218
42-105420030000,0.309537734
42-235356080000,0.313982901
42-317371500000,
42-461403000000,0.255370562
42-461403290000,0.315730962
42-227382510000,0.23091531
42-383395620000,0.317007842
42-329387900000,0.28601633
42-105419910000,0.39408874
42-235354410000,0.300736272
42-105419240000,0.346528906
42-235354840000,0.318587116
42-105420380000,0.346712867
42-317372730001,
42-173366950000,0.380678144
42-317372730000,
42-105416560000,0.308886944
42-105419230000,0.369505323
42-383382180000,0.317140568
42-317398910000,0.347073812
42-329395890000,0.330729539
42-383379980000,0.353128615
42-383385160000,0.378440699
42-383395160000,0.253032189
42-329404620000,0.215196236
42-329385760000,0.286561056
42-317418300000,0.293367068
42-317419170000,0.283464279
42-003479410000,0.288883704
42-329429840000,0.289010509
42-329429330000,0.26044923
42-329430180000,0.292859779
42-227399480000,0.294297065
42-329430090000,0.336137065
42-227399890000,0.252015085
42-383405200000,0.301860667
42-329431220000,0.277455982
42-329430700000,0.285767707
42-317421010000,0.322411387
42-173381230000,0.29594082
42-173381210000,0.342258889
42-461411390000,0.263642595
42-461411900000,0.310322939
42-461411930000,0.330001681
42-227401750000,0.25562073
42-317422950000,0.321870626
42-329434500000,0.184477192
42-383406940000,0.327180008
42-317424080000,0.320805575
42-317424000000,0.291418362
42-329435310000,0.346175729
42-003481430000,0.278789215
42-329435520000,0.310687246
42-317424800000,0.238758095
42-173381990000,0.334203762
42-317424730000,0.239642486
42-317425790000,0.234166717
42-173382310000,0.275349314
42-461413360000,0.330247415
42-317425750000,0.314771391
42-317426370000,0.331284096
42-317426190000,0.297464256
42-317426430000,0.281991379
42-135437300000,0.180088223
42-317426510000,0.329690506
42-461413550000,0.263321384
42-227404420000,0.340076802
42-383408190000,0.287846166
42-227404830000,0.252128102
42-329438870000,0.315371319
42-317427880000,0.292922075
42-329439880000,0.332448188
42-317428060000,0.255403038
42-317428210000,0.296940196
42-461414640000,0.25733276
42-461414750000,0.237906279
42-115338090000,0.308304711
42-227405850000,0.227230357
42-461415080000,0.267664212
42-317430620000,0.188819038
42-317430610000,0.280773539
42-317430760000,0.27791911
42-173383480000,0.319925245
42-329443040000,0.291861528
42-329443270000,0.279123839
42-227407440000,0.29796113
42-227407750000,0.1715755
42-227407970000,0.242820679
42-329444520000,0.29827344
42-173383860000,0.322511099
42-317432830000,0.31833888
42-227408680000,0.280891083
42-227408840000,0.295317221
42-461416460000,0.176454611
42-461397890000,0.259752704
42-105422730000,0.333398775
42-105413260000,0.371699873
42-383375940000,0.321439654
42-227410660000,0.256473247
42-317417240000,0.32818408
42-317417370000,0.314343247
42-461409630000,0.308881819
42-383403950000,0.321484754
42-383404020000,0.299461576
42-383404480000,0.317850793
42-317419210000,0.327047987
42-329430670000,0.283836642
42-317423820000,0.274046933
42-317421190000,0.316165995
42-317421420000,0.239837176
42-227400900000,0.288880406
42-173381330000,0.337356133
42-329431370000,0.271396968
42-317422090000,0.346207341
42-329432610000,0.240806807
42-329433060000,0.293439168
42-329433750000,0.285874705
42-461412060000,0.241306973
42-173381700000,0.257770195
42-329435600000,0.310512794
42-461412520000,0.14629551
42-227402810000,0.290947556
42-383407120000,0.33763486
42-461412590000,0.306599406
42-317425510000,0.252265801
42-329438280000,0.311097645
42-317427310000,0.273231775
42-003482130000,0.269441579
42-329415980100,0.305042336
42-317423480100,0.314093996
42-227405530000,0.225611472
42-329442690000,0.311102725
42-317432790000,0.297556753
42-383381510000,0.310978103
42-329389220000,0.176723665
42-105415230000,0.319851468
42-383388200000,0.281088718
42-317402110000,0.28658847
42-105416500000,0.345831673
42-329395340000,0.27706258
42-235353820000,0.229085249
42-235355830000,0.324564838
42-105414400000,0.340581093
42-383381900000,0.281940886
42-461395990000,0.261556299
42-383377540000,0.328465088
42-383391630000,0.366918801
42-105417380000,0.39191955
42-135421470000,0.167773167
42-317396050000,0.288713636
42-329395150000,0.296849541
42-227389860000,0.264206803
42-227389920000,0.247151751
42-227378000000,0.253247372
42-383393960000,0.322572201
42-383390580000,0.319942488
42-383383630000,0.286266368
42-329401800000,0.266350067
42-317398260000,0.285035819
42-329414940000,0.284647781
42-329415160000,0.305014346
42-317406960000,0.301883347
42-329415870000,0.303250375
42-317408070000,0.301617369
42-317408120000,0.309708848
42-329416840000,0.279533747
42-227391800000,0.222866804
42-173376420000,0.295777777
42-329418480000,0.294839539
42-227392310000,0.244931165
42-329419230000,0.284064026
42-227392410000,0.306831182
42-227392420000,0.306477771
42-173377120000,0.28849357
42-383400140000,0.319493438
42-329419830000,0.288061343
42-173377290000,0.309928268
42-235362220000,0.323377841
42-451328680000,0.286008959
42-227392900000,0.312299139
42-317410750000,0.318105884
42-317410980000,0.33344278
42-317411410000,0.289653932
42-227393780000,0.299408891
42-105424410000,0.336139113
42-329421450000,0.307978663
42-227394000000,0.308066357
42-173377860000,0.308973507
42-461407510000,0.302185443
42-329422550000,0.309897043
42-383401210000,0.326463583
42-329421690000,0.37276665
42-173378460000,0.327122508
42-317413550000,0.281227599
42-461408010000,0.320020182
42-329424250000,0.290584365
42-033324600000,0.252455784
42-329424270000,0.245314621
42-227395080000,0.326102339
42-173378620000,0.268473023
42-317414010000,0.299869043
42-329424610000,0.290560151
42-383402240000,0.319281572
42-383402350000,0.303958677
42-461408190000,0.25541892
42-329424980000,0.317461354
42-173378560000,0.299695981
42-329423990000,0.241220718
42-329424700000,0.232515266
42-461408620000,0.254205229
42-461408630000,0.340889159
42-329426230000,0.25213176
42-173379320000,0.318246001
42-383403140000,0.289513599
42-383403110000,0.322769303
42-227396850000,0.25007172
42-317415790000,0.313853564
42-317415860000,0.299152497
42-329426320000,0.244832228
42-033324840000,0.297290269
42-329427270000,0.309184615
42-317416740000,0.27922877
42-235363210000,0.31174612
42-317416640000,0.302640188
42-329427920000,0.324408925
42-317417410000,0.300540334
42-383403670000,0.288536076
42-329428410000,0.17232483
42-329428860000,0.237359521
42-329428530000,0.325488817
42-317402530000,0.29189256
42-173363760000,0.316481968
42-329380810000,
42-383380560000,0.341158911
42-461392430000,0.218918119
42-173368250000,0.309686172
42-329390170000,0.243239764
42-383383260000,0.331943626
42-383383320000,0.321680044
42-173345830000,
42-173371940000,0.316751853
42-235350570000,0.313765718
42-329404630000,0.289255836
42-383396240000,0.3084504
42-383382680000,0.301051389
42-383388500000,0.340201617
42-329408230000,0.269779608
42-105423660000,0.347208115
42-461405470000,0.254288027
42-461405490000,0.252133435
42-329415440000,0.2787184
42-329415810000,0.291288273
42-383398360000,0.321194755
42-227390750000,0.26444292
42-173375670000,0.331197082
42-135435100000,0.185065145
42-115337470000,0.303087475
42-317408380000,0.297469808
42-329417120000,0.253665228
42-227391630000,0.263961791
42-317408910000,0.294308522
42-461406160000,0.254534688
42-173376710000,0.337430379
42-227391950000,0.284582939
42-173376570000,0.297842145
42-329419180000,0.284944108
42-329419140000,0.353009624
42-329419240000,0.283632436
42-317410000000,0.278907557
42-235362120000,0.351322513
42-329418990000,0.293157068
42-383400250000,0.286393418
42-461406890000,0.304710573
42-329420270000,0.295670988
42-461406940000,0.269327116
42-227393510000,0.28132343
42-317410810000,0.290660657
42-317411400000,0.296049197
42-235362290000,0.282171911
42-383400560000,0.314319869
42-227394310000,0.280861869
42-329421170000,0.286980384
42-317412120000,0.289745196
42-317412070000,0.276534194
42-317412140000,0.291003756
42-329422880000,0.336434858
42-329422890000,0.323827928
42-329423390000,0.23317383
42-317413350000,0.395389106
42-317413560000,0.290797936
42-329423930000,0.387279602
42-329424080000,0.240508593
42-383402250000,0.320824519
42-173378790000,0.328602105
42-461408210000,0.359600227
42-317414320000,0.292264654
42-317414460000,0.283798337
42-461408780000,0.256801185
42-317414610000,0.342371604
42-173378980000,0.280292357
42-317414920000,0.292650299
42-317415000000,0.332181921
42-235362810000,0.292573855
42-329426150000,0.31571531
42-317414650000,0.31895069
42-235363080000,0.312023042
42-329425280000,0.251605957
42-317415940000,0.292857425
42-317415920000,0.296687404
42-135435800000,0.093183071
42-329427340000,0.228584057
42-105413250000,0.343958381
42-105413850000,0.347932318
42-173371010000,0.301697051
42-105416260000,0.352709283
42-235350470000,0.319521899
42-329404040000,0.312310727
42-317400520000,0.287472921
42-329405660000,0.301069996
42-383384190000,0.280108508
42-317397160000,0.251662935
42-227385430000,0.315413252
42-173367220000,0.323415306
42-235352620000,0.32012193
42-329402410000,0.239627067
42-461390030000,0.240067871
42-329414790000,0.197276547
42-329408570000,0.2560221
42-383389500000,
42-227390360000,0.30432376
42-227390390000,0.292154745
42-461405500000,0.24451449
42-105423700000,0.346749651
42-003475150000,0.25858202
42-317407420000,0.301961874
42-317406770000,0.297492381
42-329416140000,0.31926545
42-329416290000,0.185313237
42-329416350000,0.31208447
42-227390900000,0.298934384
42-227391130000,0.256695756
42-173375600000,0.327198298
42-227391610000,0.253691326
42-329418180000,0.38987085
42-383399410000,0.283119492
42-173376430000,0.294595149
42-329418630000,0.248410476
42-383399580000,0.315253607
42-383399700000,0.319680524
42-461406530000,0.239440286
42-329419670000,0.244985351
42-317410380000,0.290639386
42-317410140000,0.311434751
42-227393470000,0.292047305
42-317410990000,0.286409166
42-329420560000,0.314097794
42-329420040000,0.234991629
42-227393630000,0.289818358
42-329421310000,0.301631634
42-317411570000,0.285333656
42-383400630000,0.324582528
42-329421780000,0.260587872
42-329422070000,0.262895519
42-317412090000,0.293417478
42-329422640000,0.289595617
42-383401180000,0.35430374
42-235362470000,0.329859009
42-383400920000,0.256036126
42-383401470000,0.35001158
42-227395590000,0.317784089
42-329424110000,0.32193798
42-383401920000,0.29216335
42-461408440000,0.256743535
42-383402320000,0.325208039
42-317414290000,0.292540999
42-329423770000,0.247391835
42-329425010000,0.301418445
42-033324700000,0.29635233
42-461408670000,0.328475401
42-383403240000,0.323778376
42-227396470000,0.309941049
42-227397410000,0.302522864
42-317417380000,0.314550511
42-173379600000,0.312480145
42-461410090000,0.260613656
42-317418400000,0.307751444
42-317418380000,0.307296616
42-173380110000,0.330862672
42-227398650000,0.298078649
42-461410380000,0.300199051
42-317419460000,0.320116093
42-317419910000,0.334115953
42-317420310000,0.291923621
42-173380900000,0.28210431
42-317420790000,0.276074485
42-003480120000,0.281197129
42-329431540000,0.260452202
42-317420430000,0.323848833
42-227400310000,0.301436871
42-329431300000,0.27259207
42-317421530000,0.222427335
42-329432050000,0.241115962
42-227400780000,0.205438179
42-173381290000,0.338167117
42-173381370000,0.292675461
42-329432630000,0.304125442
42-461411320000,0.303408024
42-383405970000,0.269477744
42-329432840000,0.293855662
42-383406260000,0.325043816
42-329433650000,0.268103452
42-227401740000,0.240310814
42-329433720000,0.293262973
42-173381660000,0.30995908
42-235364230000,0.349061232
42-227402760000,0.279720986
42-329435490000,0.344083655
42-329435750000,0.288369119
42-329435390000,0.270540129
42-329436110000,0.214280845
42-461412610000,0.249547637
42-461412800000,0.325327936
42-329437060000,0.259857119
42-227403720000,0.337995706
42-227403640000,0.325926294
42-317426110000,0.333968402
42-329437580000,0.291015668
42-317426300000,0.295533889
42-329437670000,0.239529589
42-003481980000,0.280954165
42-227404310000,0.228424701
42-317427300000,0.292705639
42-317427510000,0.288844748
42-317427620000,0.257034364
42-329439030000,0.326310747
42-329439550000,0.330210456
42-329439940000,0.314377059
42-461414340000,0.25602135
