Well_ID,TotalOrganicCarbon_WTPCT
42-329415920000,1.402180237
42-227390780000,0.577805564
42-317407380000,1.94288643
42-317407660000,1.926787047
42-115337510000,1.578592304
42-461405880000,1.796202148
42-461405890000,0.96692128
42-383398810000,2.027974
42-317407940000,1.668735843
42-383398920000,1.834115529
42-461406180000,0.836700819
42-329417590000,2.422985805
42-329417760000,2.007246585
42-383399420000,1.798307863
42-173376400000,1.595189222
42-461406330000,2.431412764
42-227391930000,2.343668725
42-329418770000,1.212667535
42-317409500000,2.350122152
42-317409700000,1.976168437
42-329419150000,2.101817471
42-317409280000,1.657528874
42-227392490000,1.8214453
42-227392540000,1.731376491
42-317410100000,1.256294868
42-227393270000,1.732435126
42-329420790000,1.750740645
42-329421840000,1.41860627
42-317411770000,2.054086588
42-227394100000,2.564353469
42-329421040000,2.106471459
42-227394810000,1.474153383
42-227394390000,1.7685874
42-383401300000,2.224110009
42-003477240000,1.8100294
42-003477170000,1.535972364
42-329423340000,1.9063748
42-317412930000,1.515064374
42-227395510000,1.152594903
42-383401960000,2.168695345
42-317413780000,1.310301447
42-317413310000,1.962447208
42-227396220000,1.856053386
42-329425670000,2.353088252
42-227396540000,2.284376758
42-329426410000,1.991349384
42-317415870000,0.714711876
42-317416040000,1.844256368
42-317400170000,2.2050176
42-329410510000,1.246048982
42-329410670000,1.847481992
42-329413040000,1.927625813
42-329414460000,1.29365782
42-329406450000,2.030984571
42-329412510000,1.802081614
42-329414150000,1.416465681
42-329404220000,1.5298629
42-329407610000,1.547532957
42-383387340000,1.2490661
42-383397940000,1.331339336
42-383387470000,1.5650388
42-383389140000,1.888915
42-383389780000,1.805878
42-461403660000,2.0312328
42-105412810000,2.092495
42-105421140000,0.9586775
42-173374410000,2.464805892
42-461405080000,1.057358484
42-461403540000,0.953128374
42-461403740000,1.162165768
42-173374150000,2.698586909
42-227389340000,1.772888736
42-227387720000,1.663955205
42-227389150000,1.243424
42-329389620000,0.629598684
42-105420070000,1.726248441
42-461396100000,2.41038215
42-105419110000,1.7602563
42-461391630000,1.595340592
42-329394380000,1.274938165
42-317390100000,1.350036
42-173361710000,2.307144053
42-461392590000,0.92734099
42-461401590000,2.335457356
42-105413620000,1.920794482
42-135421520000,1.21038675
42-329404500000,2.240943445
42-461400620000,1.127117117
42-329390010000,1.937105093
42-105413840000,2.127448694
42-383394420000,2.04900845
42-173366980000,1.76813315
42-317395270000,1.228872657
42-105416190000,2.180513756
42-383382580000,1.961542375
42-105417080000,2.353401679
42-235356310000,1.69109419
42-461387270000,1.677685476
42-461393320000,1.06257225
42-383389840000,2.180328024
42-227386300000,1.89155207
42-003449800000,1.18363002
42-105418840000,1.322291329
42-317395170000,1.731571572
42-173356750000,2.3043216
42-329397400000,2.326562376
42-329406360000,2.148447012
42-105413920000,2.057037836
42-235347330000,2.30411975
42-235358910000,1.542112771
42-383380510000,2.152083146
42-173372070000,2.071811469
42-317398700000,2.33508894
42-227384560000,1.681817475
42-105415180000,1.855838827
42-383378280000,1.819666813
42-105412510000,2.052036125
42-173368690000,2.437850526
42-329399190000,1.6377389
42-461398130000,1.317789239
42-227384750000,2.265186933
42-105412540000,2.373368273
42-329395360000,1.422452647
42-461381220000,2.022572382
42-105414040000,2.129473
42-173372770000,2.460315833
42-173373700000,2.219701209
42-105421350000,2.032325588
42-105419820000,1.790002119
42-227381930000,0.942326147
42-105422130000,2.5389851
42-317402630000,1.530445918
42-003473430000,2.107716443
42-173375350000,2.298528994
42-329415330000,1.559935325
42-227390410000,1.795663947
42-173375330000,2.039235067
42-329414810000,2.354344377
42-317407500000,2.028533629
42-227390560000,2.007277943
42-329415760000,1.585693087
42-461405420000,1.735041767
42-383398450000,1.984833996
42-383398480000,1.21124672
42-173375730000,2.476527648
42-329416540000,1.436534036
42-317408130000,1.675515744
42-329416920000,1.53020725
42-329417030000,2.306356644
42-317408160000,1.975833011
42-329417370000,1.561896253
42-227391470000,1.046064441
42-317408550000,1.483727714
42-317409250000,1.4344066
42-227392360000,1.895144406
42-383399860000,2.3714899
42-383400040000,1.706744704
42-317410130000,2.344676018
42-227393280000,1.650132405
42-227393110000,2.463047345
42-227393580000,1.763123441
42-227392910000,2.172867778
42-317410920000,2.405213546
42-317410930000,2.112074383
42-317411190000,1.545544839
42-173377660000,0.8895131
42-173377700000,2.368789588
42-227393770000,2.103435218
42-329421400000,1.016069437
42-329421950000,1.937789709
42-329420210000,1.070040071
42-329421980000,2.470776576
42-105416110000,2.228352213
42-105416890000,2.169767529
42-329395420000,2.377224233
42-461396210000,2.657047225
42-235352330000,1.803760157
42-383393690000,1.996763
42-329392310000,1.33283285
42-329392640000,1.7824318
42-329405320000,2.167864883
42-329406160000,1.76643
42-329408080000,1.630627142
42-329409180000,1.852825129
42-329414640000,1.197799858
42-003474060000,1.695608117
42-383400830000,2.073845278
42-383401380000,2.184467459
42-383401520000,1.636625155
42-317413140000,2.105746191
42-105424480000,1.740837218
42-317413610000,1.363067686
42-383401990000,2.0280151
42-461408120000,1.644099548
42-383402210000,2.270167317
42-329424490000,1.613916491
42-227396070000,2.109332981
42-329425020000,1.626196935
42-227396270000,2.47754463
42-329425460000,1.892453357
42-235362800000,2.173695325
42-383403130000,1.885673368
42-227396770000,1.587546686
42-227396840000,1.109687761
42-383403560000,2.386182033
42-227396440000,1.889596431
42-317416490000,2.402181972
42-227397050000,1.683668105
42-317416580000,2.0488048
42-227397210000,1.99912541
42-329426900000,1.8939986
42-329427880000,2.487058031
42-329427650000,1.437048804
42-317417540000,2.476621313
42-461409490000,2.4348962
42-317417640000,2.463822714
42-329427930000,1.966449583
42-317417920000,2.074508761
42-329429130000,0.870853321
42-383404240000,2.028483283
42-383404290000,2.033803124
42-173380070000,2.436379967
42-317418370000,2.031333981
42-383404140000,1.476545717
42-461410200000,1.588407771
42-461410230000,2.041788541
42-317419250000,1.67943405
42-317418680000,1.644919531
42-329429340000,1.7328696
42-329430140000,2.6464946
42-329430270000,1.5304815
42-317419710000,1.662444909
42-235363690000,1.305528236
42-383405450000,2.215578986
42-317421110000,2.0194178
42-317421070000,2.329445725
42-173381120000,1.390749583
42-317420970000,2.015107605
42-329431660000,1.765483848
42-227400590000,1.8206836
42-227400830000,1.868803119
42-461411470000,1.692296157
42-317422080000,2.229159319
42-317422210000,2.483999535
42-317422430000,1.96130827
42-329433050000,1.224529637
42-317422570000,1.7812573
42-329433330000,1.394539537
42-383405950000,2.050433748
42-329433980000,2.6724756
42-461411910000,1.627644605
42-317422730000,1.997172236
42-227401820000,1.921167177
42-383406560000,2.408069529
42-329434320000,2.949526987
42-173381760000,1.638105991
42-461411940000,1.96180731
42-317424140000,1.849757043
42-383407110000,2.353145239
42-329436700000,1.356024404
42-383407230000,1.686900057
42-173374640000,1.586300857
42-317403680000,2.206644
42-329405620000,1.2455086
42-329406750000,2.0980937
42-329409900000,1.566982138
42-329410080000,1.445686994
42-329411280000,1.924583818
42-329413400000,2.109765435
42-317402750000,1.777231276
42-317404050000,1.863533493
42-329408850000,1.936619089
42-329409140000,2.089192204
42-329414160000,1.645253118
42-383376980000,1.7619854
42-003466770000,2.0196412
42-227403360000,0.91783124
42-227403710000,2.183836535
42-317425490000,1.736560883
42-461413110000,1.8975839
42-329437320000,2.128530713
42-461413300000,1.557379309
42-317425840000,1.360650618
42-329437530000,0.905606484
42-383407480000,1.871388935
42-461413220000,2.027050536
42-227404130000,1.695089664
42-329438520000,1.905646335
42-317426630000,1.9210404
42-173382570000,1.950092656
42-461413590000,1.522644817
42-173382700000,2.416568361
42-329439010000,1.828302371
42-383408280000,1.778507543
42-003482060000,1.284999352
42-105423180000,1.512758293
42-227389960000,1.532900733
42-329414850000,1.787520891
42-329414880000,2.352426017
42-329415510000,2.1663551
42-329415820000,1.5277761
42-317407590000,1.936209081
42-173375500000,2.322333096
42-235361960000,1.794036686
42-317409390000,1.692484256
42-135435340000,0.403570097
42-227393460000,2.071074413
42-227393660000,1.808321029
42-329420660000,1.8061771
42-461407380000,0.716411137
42-329421420000,1.462755629
42-227394350000,1.92805126
42-317412480000,1.528855037
42-329421700000,2.003810114
42-461407840000,1.77092926
42-227395530000,1.008712209
42-461408330000,1.376373517
42-383402920000,2.8870845
42-173379170000,1.966459418
42-317414990000,1.8297815
42-317415290000,2.129967
42-383403230000,2.11566807
42-317415810000,1.677959504
42-329426300000,1.554677553
42-329405270000,1.2379912
42-383387700000,2.3069744
42-173362730000,1.991461053
42-461404790000,1.578123489
42-461398520000,0.9112103
42-317395220000,1.356493648
42-317399750000,1.53058244
42-383383140000,1.712314893
42-383384260000,1.713681218
42-317401020000,1.416661265
42-461390590000,1.053160711
42-105420940000,1.998090507
42-003458950000,1.5914664
42-235349340000,2.019341832
42-383391160000,1.316104676
42-329401700000,1.698494475
42-383386990000,1.7927706
42-383390080000,1.3782024
42-383392910000,1.487340126
42-383397160000,2.063454047
42-317417210000,1.527223736
42-461409440000,1.513604561
42-227397680000,1.760865511
42-461409800000,1.8166245
42-317419440000,2.0715545
42-329430400000,2.115866993
42-383405270000,2.003277371
42-329431590000,1.753095382
42-317420950000,2.012811257
42-317421550000,1.378584259
42-317421620000,1.207782613
42-227400660000,1.717115833
42-173381350000,2.267774646
42-317421460000,1.670925267
42-329432600000,1.626980952
42-235364170000,2.15789048
42-329433180000,1.608160215
42-227401650000,1.817853093
42-317422680000,1.580315461
42-317422760000,1.610081311
42-383406440000,1.884295196
42-227402050000,1.612225386
42-317423280000,1.4202225
42-329434130000,2.195761982
42-173381780000,1.24806088
42-329435380000,1.249124565
42-329435410000,2.51072423
42-461413080000,1.207501848
42-317425850000,1.887207322
42-329437050000,2.146334717
42-383407510000,1.867968309
42-461413400000,1.279203097
42-383407850000,2.398050935
42-115338020000,2.1262908
42-317427070000,1.327583584
42-329439290000,2.3279803
42-383408320000,2.146392192
42-329440170000,1.8314848
42-383406610100,2.0291717
42-461414660000,2.183292312
42-317429540000,2.172166639
42-329440880000,1.906935458
42-317429920000,2.193234348
42-329441960000,2.010228686
42-173383370000,1.1983438
42-317430990000,2.0888119
42-227407160000,1.297122221
42-329443090000,1.895630911
42-173363390000,1.537053413
42-461392050000,1.293122325
42-461397000000,2.013844104
42-329393990000,2.11455643
42-173369720000,1.237103
42-317389210000,1.4374499
42-461395360000,0.84736997
42-461403120000,0.961869814
42-461403880000,0.898565202
42-317392430000,2.140077129
42-317389200000,1.53131882
42-235354030000,1.736604172
42-235354190000,1.7870259
42-115336510000,1.704731513
42-317400610000,1.452433806
42-383376900000,2.149070553
42-317431810000,1.2091028
42-317432270000,2.040139023
42-329445030000,1.53451998
42-329445590000,1.772552523
42-227409040000,1.5936226
42-003483360000,0.957624807
42-173384340000,2.8544936
42-227404750000,1.965269888
42-461417030000,1.645105782
42-173384850000,2.988895
42-227410960000,1.287224722
42-317435250000,2.3325512
42-317435660000,1.8034439
42-383410040000,1.8814266
42-329449310000,1.8266393
42-329449360000,2.6263523
42-329449330000,1.8266393
42-317435890000,1.6555533
42-329449710000,1.9290425
42-003484110000,1.0401788
42-173385270000,2.732008
42-173385310000,2.8394344
42-173362200000,2.248935073
42-317404320000,1.634393118
42-317406210000,1.515300129
42-329405250000,0.8961707
42-329409850000,1.564950895
42-317401790000,1.426156763
42-317403430000,2.17872693
42-329414310000,1.380827994
42-461392750000,1.242833506
42-383380960000,1.828068029
42-003463240000,2.117377756
42-105422370000,1.745249212
42-317392670000,1.506095487
42-317406280000,1.214135135
42-461394900000,1.351560677
42-383384250000,1.714621153
42-033322210000,2.554602
42-105423260000,2.135756133
42-173375180000,2.317550129
42-173375220000,2.241059218
42-235356570000,1.9853851
42-235360050000,1.340535106
42-317401730000,1.41241622
42-329397530000,1.9522465
42-329406800000,1.417061832
42-329407160000,1.810836938
42-329409300000,1.8067929
42-329410400000,2.102509656
42-461398620000,1.8723418
42-461403630000,1.807530977
42-461403800000,1.46586662
42-461414430000,1.923916368
42-317428480000,1.3757722
42-461414420000,1.912834421
42-461414700000,1.413890636
42-003482250000,1.798548544
42-173383000000,2.058319977
42-383408600000,2.339394924
42-317428730000,2.488018568
42-003482300000,1.769348846
42-235364460000,1.787977256
42-329440710000,1.678821723
42-227405780000,0.50270796
42-317429210000,1.470013448
42-317429650000,1.335862322
42-135437590000,0.953534448
42-383408630000,1.822814514
42-317429870000,2.239262154
42-227406420000,1.280718276
42-329442130000,2.004134556
42-461415120000,1.171527359
42-317430730000,1.098509495
42-317430880000,1.501681725
42-329442950000,1.737042729
42-329443160000,1.303996831
42-317431110000,1.462921878
42-461415300000,1.524585982
42-317431600000,0.693029672
42-461415590000,1.147736275
42-317432170000,2.1864111
42-317432180000,2.1864111
42-461415720000,1.597238507
42-227408530000,1.569631
42-003483100000,1.380292656
42-317433660000,0.8895192
42-329446110000,1.133111941
42-227409170000,1.339339945
42-227410240000,2.200217714
42-135438010000,1.49211321
42-227410350000,1.73793
42-227410490000,2.2841482
42-329447840000,2.5222886
42-227410510000,1.6158817
42-329448070000,2.0945337
42-317434600000,2.282582026
42-329448360000,1.7855617
42-317434810000,2.299156
42-317435180000,2.4864764
42-317435560000,1.7549032
42-317435690000,1.8034439
42-329449730000,1.9290425
42-461418550000,1.4722914
42-329450660000,1.7212158
42-329450700000,2.576814
42-317437220000,2.1946008
42-317416940000,2.2418678
42-317416930000,1.650731087
42-135436140000,1.301326213
42-227397440000,1.781539091
42-235363260000,2.205663759
42-329427800000,2.475255394
42-329428040000,1.1804111
42-317417330000,2.205920619
42-329428280000,1.51126598
42-173379420000,2.458451425
42-329427580000,1.6243403
42-329427740000,1.299595906
42-329428840000,2.1521209
42-173379900000,1.238568535
42-383404200000,1.742752317
42-383404340000,2.031641121
42-329429690000,2.151277455
42-317419360000,2.701449274
42-317419400000,1.456870527
42-317419380000,1.674306535
42-317420220000,1.7050318
42-329430390000,1.651096357
42-317419900000,2.12749052
42-461410770000,2.096022993
42-329430970000,1.092204385
42-173380810000,1.553337918
42-383405330000,2.297687241
42-317420960000,1.509500262
42-227400150000,1.4301904
42-329431270000,1.839678317
42-227401070000,1.888473464
42-383405750000,1.7540756
42-173381470000,1.792732575
42-461411610000,1.732365248
42-317422350000,2.504832265
42-329433000000,2.323037826
42-317422820000,2.390917735
42-033325190000,1.9723061
42-329434470000,1.909487917
42-329434580000,1.4864358
42-383407010000,2.126015455
42-317424610000,1.468225363
42-329435510000,1.944219635
42-173382000000,2.403824456
42-135437150000,0.820508689
42-461412730000,2.002082118
42-383407180000,1.6242808
42-461412850000,1.84834487
42-227403340000,1.725380595
42-317425420000,1.880484106
42-329437220000,1.137593033
42-317425590000,2.258792709
42-317426070000,1.790500575
42-317425620000,1.723951752
42-317426080000,1.566796361
42-317425550000,1.646552929
42-461413260000,1.871213773
42-317426710000,1.711695994
42-227404160000,1.710785704
42-003481990000,1.427415304
42-329438760000,1.806606996
42-227404300000,2.242994248
42-173382550000,2.677997647
42-329439150000,1.43673024
42-383408300000,1.80515975
42-461414070000,1.097091862
42-383408380000,2.141688809
42-033319970100,1.5145389
42-383379550100,2.232899363
42-003470050000,1.5927083
42-105418810000,2.164052571
42-235357580000,1.8498434
42-461414630000,1.22139176
42-317429410000,2.039063789
42-227406450000,1.0266659
42-329441860000,1.0787466
42-461415090000,1.398845233
42-317430270000,1.082390798
42-329442250000,1.7929372
42-173383510000,2.090326264
42-317430890000,1.481607736
42-317431010000,2.796757981
42-329443260000,1.883413664
42-227407420000,1.860424146
42-383408940000,2.1435964
42-317431620000,1.474183208
42-329443800000,1.813635259
42-003482630000,1.710200456
42-383409050000,2.220517005
42-461415550000,1.455544039
42-317432050000,1.550183726
42-227407810000,2.252305028
42-173383840000,2.686387414
42-227408360000,0.766074973
42-227408470000,1.712750652
42-329445710000,2.61506
42-003483090000,1.7647948
42-317433550000,1.8007617
42-317433640000,1.8007617
42-003483220000,1.4260255
42-227409050000,1.59213985
42-383409400000,1.810537142
42-173384090000,2.357736757
42-329446100000,1.751669881
42-317433910000,2.095966006
42-227409570000,1.461079118
42-329446360000,1.5085036
42-329446770000,2.1658769
42-329447020000,1.465950349
42-173384630000,2.055747255
42-461417100000,1.635815913
42-329447290000,2.4665723
42-329448060000,2.0818605
42-461417540000,1.082409333
42-227410840000,1.8952671
42-317435140000,2.315031268
42-317435880000,1.624726482
42-329449590000,1.9290425
42-461418090000,1.4931977
42-235364750000,2.165189929
42-461418360000,1.8480282
42-003484090000,0.9696003
42-003484140000,1.0401788
42-461418770000,2.091054
42-461418890000,1.0046263
42-105416480000,1.5161511
42-105421750000,0.93036854
42-105422930000,1.5457704
42-105414840000,1.8842198
42-105423080000,1.631055
42-383394610000,2.376362617
42-235356050000,2.157047475
42-105420200000,1.734010493
42-329395410000,1.341928226
42-105414860000,2.204067029
42-173374610000,1.931483822
42-173374630000,1.684779893
42-227388840000,1.490093575
42-105422160000,1.808146946
42-173353560000,1.364234371
42-003472050000,2.10302454
42-227388150000,1.51507935
42-461388870000,1.255335305
42-383383380000,2.169644506
42-003464110000,2.083041229
42-105417610000,1.751721533
42-461385180000,2.074910438
42-461401140000,2.421754313
42-383384600000,1.723512523
42-235359470000,1.9465344
42-105418800000,1.679167606
42-383384200000,2.318411914
42-173364750000,1.612505567
42-383385790000,2.0002754
42-105414420000,1.949433467
42-461391220000,1.546439
42-317388760000,2.479541315
42-317392450000,2.433736
42-329389120000,1.7827632
42-383394390000,1.482820609
42-329402380000,2.004715105
42-383385200000,2.507927753
42-383394210000,1.593604468
42-317394550000,1.558534295
42-235349250000,2.0908367
42-329387370000,1.4476657
42-173360130000,2.278057333
42-235359500000,1.1549717
42-227387730000,0.884111888
42-235360460000,1.737583035
42-235361500000,1.484085559
42-317404370000,1.5756978
42-317406130000,1.668025118
42-329407780000,1.8892577
42-329413240000,1.593888236
42-317405370000,2.583544
42-317405770000,1.923781918
42-329396590000,2.1270192
42-329413460000,1.518169418
42-383389750000,1.6345706
42-383396220000,2.125542368
42-383384960000,1.733051517
42-383396920000,1.0224584
42-461405130000,0.819210626
42-105419070000,1.648423165
42-235354590000,2.358401159
42-383390340000,1.5572116
42-235354120000,2.31429069
42-317399960000,1.983159486
42-227386190000,2.173852771
42-383396040000,1.829382852
42-227386560000,2.177567614
42-105413980000,1.970273247
42-227389950000,1.669898132
42-461405340000,1.501508812
42-317407390000,1.766298788
42-329415610000,2.24860286
42-235361850000,1.185942167
42-317407610000,2.42874555
42-329416060000,1.54226245
42-461405670000,2.221936661
42-329416300000,1.292792495
42-383398490000,2.053267221
42-173375420000,1.306548604
42-227391020000,1.022759636
42-461405810000,1.8015751
42-329416510000,1.388930982
42-173375910000,1.609231753
42-033324190000,1.857451741
42-173375610000,2.310021888
42-227390720000,1.03940106
42-329416410000,2.368821116
42-383398850000,2.113756082
42-329417500000,1.560650835
42-329418190000,1.110554865
42-317409230000,2.289141343
42-329418430000,2.315406648
42-383399130000,1.250062494
42-329418460000,1.669429506
42-135435330000,1.157874336
42-317409450000,2.275403065
42-173377160000,2.48035558
42-329419910000,1.556281313
42-329420190000,2.022663285
42-173377480000,2.043363284
42-461406990000,1.779852626
42-329420350000,2.440614194
42-329419960000,1.744854144
42-317411220000,1.397002936
42-033324420000,2.3507099
42-227393800000,2.329965663
42-173377640000,2.67288327
42-003477130000,1.572734873
42-461407490000,2.496598495
42-317412050000,1.996662147
42-317412310000,1.770047935
42-227394720000,1.486332162
42-383401150000,1.337374538
42-461407680000,1.354207348
42-329423240000,1.676031605
42-173378330000,2.634301291
42-317413040000,1.928436829
42-033324550000,1.943199218
42-317413430000,1.593754905
42-329424260000,1.484309689
42-329424310000,2.5586038
42-235362710000,1.786966929
42-317413460000,1.99871853
42-461408510000,2.1855867
42-383402730000,2.082071833
42-317413970000,1.987230531
42-227396180000,1.345579018
42-227396210000,1.873846176
42-329423980000,1.892884171
42-317414520000,1.645124495
42-317413990000,1.330682224
42-173379050000,2.389576812
42-461408680000,1.806257591
42-461408720000,1.811048959
42-329426040000,1.240641895
42-329426080000,1.289180264
42-317415070000,1.876284374
42-461409150000,1.767641473
42-329426610000,1.947393552
42-329425720000,2.37039879
42-329426170000,2.2434044
42-383403510000,2.390371443
42-317416440000,1.50285621
42-329426690000,1.966330243
42-329426540000,1.17597878
42-003478600000,1.501107267
42-329427440000,1.7282174
42-329427450000,1.312447154
42-317417010000,1.704024047
42-317417000000,1.630743461
42-227397270000,1.47379785
42-173379470000,1.826222917
42-003478800000,1.909467548
42-329426780000,1.065015885
42-227397400000,1.828848174
42-329427850000,2.484477
42-329428310000,1.342561079
42-317417680000,2.452928941
42-329428620000,1.836844483
42-329428720000,1.9415896
42-329428440000,1.948001976
42-227397890000,1.765350672
42-383404180000,1.766492283
42-227398190000,1.769549071
42-329429310000,1.394943439
42-461410140000,1.114730707
42-317418500000,1.495871481
42-461409990000,2.040962757
42-317418970000,1.325863387
42-317419120000,2.393750431
42-383404640000,1.563371835
42-317419300000,2.056528385
42-033325010000,1.651493789
42-329429370000,1.835269058
42-383404890000,1.878732738
42-227398950000,1.210361262
42-227399380000,2.344136435
42-317419700000,1.653787533
42-329430010000,2.206658088
42-227400040000,1.605144975
42-461411000000,1.625426222
42-329432010000,1.841419504
42-383405630000,1.433009429
42-383405830000,2.077121627
42-461411200000,0.921386791
42-317422310000,1.714774342
42-227401230000,2.309166523
42-329432940000,1.744315733
42-383406530000,1.482336059
42-329434330000,1.935566217
42-173381670000,1.906549359
42-383406750000,1.5798539
42-227402240000,1.511754109
42-173381850000,1.783684918
42-317423970000,2.051439272
42-461412430000,2.543698735
42-227402670000,1.934404445
42-003481470000,1.709040796
42-317424710000,2.036968117
42-383407090000,2.29341176
42-461412660000,1.586169514
42-173382020000,2.386807064
42-461412810000,1.840793312
42-461413010000,1.239819343
42-227403510000,0.568093177
42-317425400000,1.8626453
42-317425660000,1.731513683
42-317425910000,1.781428011
42-317426450000,1.816673069
42-329438460000,3.202744353
42-329438050000,1.546287867
42-317426760000,1.848077265
42-227404610000,1.797885861
42-317427700000,2.192099491
42-227405170000,1.435727906
42-227405190000,1.858766157
42-329439840000,1.367038804
42-173382940000,2.361289815
42-227405260000,1.912779159
42-235361570100,1.689254509
42-317428560000,2.144915595
42-329440520000,1.8314848
42-317428660000,1.763108461
42-227405500000,1.245830038
42-227405610000,1.9379165
42-461414710000,1.760734038
42-003482320000,1.755698452
42-003482340000,1.751017511
42-317429100000,2.309297892
42-227406020000,1.981343757
42-329441070000,1.533669583
42-317429970000,2.083461
42-115338100000,1.289012613
42-227406350000,0.4498424
42-329441320000,0.624819514
42-227406380000,0.4498424
42-329441970000,2.082421506
42-317430450000,1.587228338
42-317430850000,1.06814082
42-329443610000,2.138656029
42-227407740000,0.749239666
42-329444380000,2.5101461
42-173383770000,2.901368
42-227408200000,2.200292743
42-383409210000,2.245431261
42-317432660000,1.045075924
42-227408560000,2.011460246
42-317432920000,1.495556762
42-461416470000,0.935733
42-329445780000,2.0137885
42-383409550000,1.9707227
42-173384650000,2.234984255
42-227410170000,2.121485929
42-173384660000,1.160135443
42-227410460000,1.4871154
42-227410530000,1.4911535
42-461417600000,1.9322777
42-461417700000,1.8537886
42-227410810000,2.180051
42-317435420000,1.7549032
42-461417920000,1.518360686
42-461417930000,1.1365697
42-329449620000,1.7728871
42-317436210000,2.4620197
42-227412530000,1.0266659
42-329450800000,1.5693482
42-317437350000,2.5780938
42-227412700000,0.7625109
42-329403680000,1.383873769
42-445323410000,0.76511177
42-235349410000,1.782280919
42-383393150000,2.424540876
42-235357720000,0.946045081
42-173361020000,2.231508875
42-383377590000,2.289410124
42-329401910000,1.8237356
42-105418410000,2.127345606
42-317403120000,2.037575656
42-173368930000,1.977276494
42-235356380000,1.806099569
42-003473310000,1.958554608
42-105413490000,2.144219375
42-461387280000,1.685561247
42-329395930000,1.889603844
42-235352600000,1.638344526
42-235352640000,1.625432513
42-235350880000,1.850550247
42-235348310000,2.307528867
42-173350870000,2.4699955
42-329406620000,1.2114568
42-329393980000,2.701800378
42-329404130000,2.116570306
42-235360080000,2.0600485
42-329403700000,1.855951567
42-329410040000,1.712141667
42-329413540000,1.983571
42-105418490000,1.813091983
42-235354830000,2.245677661
42-105420670000,2.389250867
42-461390650000,1.207001583
42-317389720000,1.946736453
42-173369760000,1.171445554
42-105414720000,1.992505033
42-317394950000,2.6304949
42-461397090000,1.295214652
42-227385470000,1.90533466
42-235356300000,1.72506536
42-227384300000,2.36720712
42-227386000000,1.033467014
42-235357870000,2.038441724
42-235353150000,2.169100044
42-105421130000,0.9586775
42-105421390000,1.52174985
42-105423050000,1.5716832
42-383376580000,2.130905753
42-105416810000,2.260211094
42-105418730000,1.326753728
42-105415110000,1.2310392
42-173371850000,1.8132757
42-173371180000,1.5812901
42-173372150000,2.298233
42-173374580000,2.301827478
42-173374870000,1.906729675
42-227389200000,1.885778038
42-227394280000,1.586916171
42-227394530000,1.948864042
42-383401320000,2.188527332
42-317412280000,1.787021257
42-329422280000,1.252213291
42-383401460000,2.192150131
42-329422870000,1.440341835
42-227394750000,2.6263947
42-317412790000,1.498254555
42-227394850000,1.302822747
42-383401670000,2.115459108
42-317413010000,1.934451341
42-329423130000,1.7557336
42-317413340000,1.597900778
42-317413090000,1.534205078
42-135435780000,1.692297373
42-329424330000,1.981084543
42-329424900000,0.604544587
42-227396060000,1.538657917
42-383402590000,1.7206297
42-329425590000,1.3346038
42-461408700000,1.472604178
42-003478170000,1.630423029
42-317414670000,2.411474336
42-317415480000,1.9102831
42-235363070000,2.202107791
42-033324790000,2.595111244
42-329425870000,1.819916187
42-329426580000,1.959314654
42-227396460000,2.271919076
42-461408270000,1.726933417
42-227397040000,1.72847559
42-227397110000,1.616779926
42-317416110000,1.984849948
42-317417140000,0.934651459
42-329428260000,1.571076945
42-173379590000,1.872101236
42-227397820000,1.035324288
42-317417790000,1.635649913
42-461409710000,1.352447857
42-227397920000,2.482698414
42-317418020000,1.809044988
42-461409890000,1.897704865
42-329428390000,1.450538182
42-227398470000,1.66554061
42-317418650000,1.749919338
42-317419450000,1.800338176
42-317419470000,1.437928967
42-317419530000,1.696641019
42-383404920000,2.434554545
42-235363670000,0.915890402
42-227399790000,2.418018405
42-383405010000,1.798028405
42-329430740000,2.237548857
42-329430930000,1.624845244
42-227399910000,0.924724213
42-461410870000,1.675284594
42-383405220000,2.280415404
42-329430730000,2.475214962
42-329430660000,2.50930019
42-317421340000,1.672947279
42-317421610000,1.67052723
42-461411410000,0.852328271
42-317422150000,2.047862809
42-461411590000,1.84931925
42-329433620000,1.758755336
42-329433790000,2.057551738
42-461411990000,1.796579278
42-383406620000,2.0291717
42-003481000000,1.579589203
42-227402040000,1.571896804
42-317423270000,2.025754686
42-383406870000,1.722794579
42-317423770000,1.331643791
42-317423720000,1.2495281
42-227402500000,2.4841352
42-227402510000,1.801213382
42-317424100000,1.835110283
42-461412400000,2.488714938
42-329435350000,1.95986055
42-329435760000,2.268973191
42-227402580000,1.396749803
42-317424890000,1.244612122
42-003481480000,1.267541454
42-329436050000,1.699828972
42-461412620000,1.804186388
42-317424980000,1.689577194
42-329384520000,1.107707731
42-173368430000,2.16686884
42-461401160000,2.328367236
42-235356920000,1.627897052
42-383387070000,2.109820243
42-383407170000,1.6242808
42-329436810000,2.342135785
42-227403470000,1.200556667
42-329437080000,1.434016364
42-317425860000,1.699296824
42-173382150000,1.799407
42-383407580000,1.858129278
42-329437750000,2.011430855
42-329438140000,1.361433279
42-173382500000,2.180969409
42-227404260000,1.722486955
42-461413680000,1.683609471
42-317427020000,2.189352
42-227404590000,1.796675629
42-227404630000,1.592650932
42-173382730000,2.0180628
42-383408180000,1.686275839
42-165387990000,1.610551507
42-227404970000,1.571506262
42-227404950000,2.6097557
42-317427440000,1.877113248
