UID,Calc_Dist
42-329415510000,827.0619537
42-329415580000,826.8031631
42-329415710000,607.4064667
42-329416390000,639.2917346
42-329416540000,318.1619724
42-329416730000,571.3724404
42-329416990000,514.2057384
42-329417090000,837.9198386
42-329417320000,567.0392852
42-329417330000,642.1042
42-329418460000,1239.097383
42-329418680000,662.8384099
42-329418970000,887.8181285
42-329419010000,568.5615652
42-329419030000,1340.890144
42-329419390000,900.1244997
42-329419660000,665.790125
42-329419790000,1671.210044
42-329419840000,491.1528611
42-329420010000,596.8826159
42-329420560000,882.1605065
42-329420780000,651.6145827
42-329420920000,763.0344459
42-329421540000,621.8619598
42-329421650000,377.1543115
42-329421710000,823.1898816
42-329421800000,729.8580825
42-329422070000,615.1562646
42-329422290000,1158.362802
42-329422370000,934.8468114
42-329422580000,957.3858133
42-329423120000,673.4918272
42-329423960000,1674.96661
42-329424030000,1315.290053
42-329424050000,788.684995
42-329424140000,1030.284965
42-329424760000,660.1274246
42-329424770000,660.2382922
42-329424930000,987.0917191
42-329425390000,799.2978419
42-329425430000,939.9985622
42-329425500000,903.5235822
42-329426390000,454.9621608
42-329426540000,1296.520361
42-329427130000,744.5844552
42-329427250000,746.0802156
42-329427260000,876.0073437
42-329427380000,831.3069004
42-329427550000,655.1521765
42-329427650000,1067.200952
42-329427760000,653.5024394
42-329427900000,415.8920022
42-329428250000,304.8730127
42-329428560000,809.518967
42-329428580000,1056.839072
42-329428670000,633.9986513
42-329428700000,648.7216438
42-329428950000,616.2411146
42-329430670000,933.459833
42-329430800000,545.5632769
42-329431060000,1336.838619
42-329431450000,877.2252243
42-329431690000,915.3135547
42-329433180000,677.0749913
42-329433330000,906.875459
42-329433370000,2079.093192
42-329434330000,894.0450144
42-329435920000,665.1839838
42-329436590000,851.4310966
42-329436990000,465.1228922
42-329438150000,599.4710079
42-329438400000,810.6898894
42-329438410000,1275.83686
42-329440160000,998.0955725
42-329441020000,1356.256525
42-105411420000,1208.882038
42-105413030000,936.6842506
42-105414560000,784.7741011
42-105415220000,871.6638112
42-105416770000,832.6067698
42-105416810000,702.356086
42-105417410000,986.1343303
42-105418020000,1913.46574
42-105418240000,1365.854474
42-105418890000,708.0881667
42-105419200000,1846.512091
42-105419230000,1735.288558
42-105419350000,652.0506339
42-105420070000,1600.152876
42-105420120000,724.1992577
42-105420400000,1413.792499
42-105420630000,701.4393769
42-105420650000,725.9582606
42-105421230000,1338.026061
42-105421770000,1368.933539
42-105422110000,1556.34396
42-105422670000,2018.249185
42-105422820000,2148.44161
42-105423090000,1139.522201
42-105423480000,1535.970682
42-105424090000,1564.537711
42-383364850000,683.1033868
42-383377560000,1285.72452
42-383378780000,1701.007371
42-383379360000,1532.734873
42-383380420000,773.0629281
42-383381530000,1006.952357
42-383381690000,1055.595316
42-383382290000,654.3166771
42-383382310000,1974.56797
42-383382670000,967.5055171
42-383382680000,972.2400309
42-383382740000,896.9011755
42-383382790000,1909.248164
42-383382940000,956.2764543
42-383383020000,842.124255
42-383383150000,1077.045485
42-383383170000,1187.870826
42-383385010000,618.6899666
42-383385150000,1309.304459
42-383385680000,2109.75494
42-383385980000,1536.210774
42-383386700000,925.282222
42-383386970000,745.1577132
42-383387040000,2590.608471
42-383387210000,643.6205652
42-383387750000,1362.745273
42-383388190000,867.0054584
42-383388510000,701.0307227
42-383388760000,1279.983968
42-383388910000,1476.870857
42-383389090000,799.6410322
42-383390100000,1284.607178
42-383390170000,842.815769
42-383391060000,781.3862842
42-383393000000,1325.013396
42-383393140000,985.4666827
42-383393420000,665.6840627
42-383394160000,1278.544415
42-383394960000,985.383031
42-383395220000,673.1669122
42-383395650000,712.0383229
42-383395770000,1794.146977
42-383396190000,2116.272082
42-383396350000,1017.941859
42-383396360000,437.4761778
42-383396450000,1491.258021
42-383396620000,1160.619054
42-383396700000,1648.638502
42-383397010000,1510.635459
42-383397180000,719.4916019
42-383397230000,1462.127133
42-383397730000,1374.110025
42-383398310000,1302.127981
42-383398970000,1432.34324
42-383399460000,1213.399273
42-383400070000,940.9629652
42-383400310000,1523.103179
42-383400420000,1748.006645
42-383400500000,605.5926652
42-383400660000,333.5355736
42-383400970000,752.2829176
42-383402240000,1256.161587
42-383402280000,1797.405963
42-383402770000,347.3767889
42-383402810000,1301.183196
42-383402930000,764.3627619
42-383403060000,885.3627724
42-383403150000,303.5092779
42-383403500000,425.6018719
42-383403990000,700.9279757
42-383404000000,872.3530287
42-383404010000,1095.010284
42-383404340000,1062.823315
42-383404500000,1328.0816
42-383405270000,1053.506871
42-383405360000,1085.780465
42-383405450000,1105.359604
42-383405680000,1166.022658
42-383405790000,1255.604594
42-383405820000,887.9331394
42-383405830000,887.9420692
42-383405840000,1027.9455
42-383406150000,513.0416142
42-383406160000,871.7869485
42-383406610100,621.2130234
42-383406670000,398.6319193
42-383407260000,1014.618645
42-383407920000,2534.956535
42-383408020000,935.5679159
42-445320510000,1315.703
42-461343870100,1292.069182
42-461347150000,1121.490102
42-461380390000,772.8144592
42-461383350000,917.6224443
42-461384560000,1192.339625
42-461384820000,1869.554368
42-461385150000,1411.015654
42-461386460000,655.1960305
42-461389610000,774.2528505
42-461389720000,755.7024003
42-461390390000,777.1455314
42-461390940000,721.407812
42-461391130000,1583.901854
42-461393020000,1631.783695
42-461393310000,675.0602761
42-461393800000,1482.738067
42-461397190000,988.9780409
42-461397670000,1004.410277
42-461399440000,1472.296681
42-461399560000,1188.857383
42-461400240000,323.300206
42-461400900000,539.8814293
42-461400960000,2170.57447
42-461401060000,1342.204542
42-461401170000,604.786123
42-461401270000,1019.914123
42-461402030000,559.9756291
42-461402090000,652.0175792
42-461402290000,1086.796461
42-461402430000,1154.7863
42-461402570000,1757.263976
42-461402690000,1720.746045
42-461402730000,1352.002964
42-461402770000,983.8657024
42-461403370000,1140.099464
42-461403600000,370.3745539
42-461403960000,783.3740047
42-461404080000,1179.01674
42-461404110000,886.2076832
42-461404130000,420.2245586
42-461404150000,920.588305
42-461404720000,665.1012128
42-461405210000,417.5295052
42-461405520000,753.0541772
42-461405530000,749.6283183
42-461405820000,627.5028894
42-461405960000,531.4620175
42-461405990000,725.061536
42-461406090000,905.9226428
42-461406100000,505.8130474
42-461406520000,877.2035283
42-461406560000,1233.22343
42-461407740000,1033.14077
42-461408290000,468.4266028
42-461408470000,641.4350413
42-461408720000,537.8229467
42-461408910000,802.0787701
42-461409200000,824.9718867
42-461409380000,955.9684247
42-461409480000,953.0026013
42-461409590100,952.8893258
42-461409650000,300.475669
42-461409900000,441.4376373
42-461410220000,579.6060036
42-461410230000,1895.941998
42-461410270000,877.8815591
42-461410300000,1293.999951
42-461410550000,1314.788737
42-461410730000,877.1764633
42-461410980000,2000.588247
42-461411310000,981.3298665
42-461411480000,891.228442
42-461411910000,611.0568435
42-461412210000,1014.65594
42-461412690000,871.9711064
42-461413020000,820.2585795
42-461413310000,955.6783264
42-461413360000,880.9939324
42-461413540000,1543.414107
42-461413550000,1245.258863
42-461413610000,604.962701
42-461413680000,926.2143105
42-461413880000,741.0362341
42-461414520000,2259.381596
42-003459990000,1130.369833
42-003464110000,762.1441358
42-003472940000,698.4227791
42-003474100000,664.988382
42-317389810000,1273.672341
42-317391830000,511.5615207
42-317392270000,1207.405056
42-317392780000,2464.684277
42-317393190000,1327.249697
42-317393570000,1852.103289
42-317394100000,973.309887
42-317397330000,660.0301116
42-317401170000,679.6079872
42-317401330000,1312.763824
42-317401620000,1857.748975
42-317401690000,644.1749787
42-317402110000,889.8487312
42-317402270000,1000.38957
42-317402850000,667.9346906
42-317403050000,397.4121799
42-317403130000,648.5318682
42-317403490000,1133.675488
42-317403620000,1322.816826
42-317404620000,806.7166776
42-317404900000,358.8793184
42-317404980000,1116.603268
42-317404990000,871.7080263
42-317405090000,982.9581725
42-317405150000,426.2284029
42-317405310000,1816.377205
42-317405420000,854.2236496
42-317405470000,578.3433357
42-317405630000,324.7984324
42-317405760000,814.6809844
42-317405870000,342.2373188
42-317406140000,804.6478767
42-317406180000,711.9957117
42-317406190000,921.87523
42-317406210000,1842.841357
42-317406310000,787.4249572
42-317406680000,1044.237776
42-317407130000,1271.878427
42-317407150000,664.9973024
42-317407210000,935.1152078
42-317407330000,817.8704944
42-317407590000,333.6355846
42-317407600000,757.0564722
42-317407660000,589.0372557
42-317408140000,668.1601612
42-317408190000,791.5404212
42-317408340000,401.6444791
42-317408400000,315.5297075
42-317408580000,348.5393807
42-317408740000,389.7875551
42-317408890000,624.6037693
42-317409330000,548.0543541
42-317409700000,440.2914657
42-317410590000,893.8217866
42-317410630000,897.1996417
42-317410690000,863.3667438
42-317410700000,947.7702442
42-317410800000,499.6479589
42-317410810000,454.898404
42-317411090000,654.9235908
42-317411110000,2534.058797
42-317411140000,471.2771749
42-317412090000,485.3293163
42-317412830000,863.1065746
42-317413310000,338.1509439
42-317413340000,1036.421558
42-317413360000,513.5351436
42-317413380000,540.1868254
42-317414700000,836.2294644
42-317414960000,1116.106832
42-317415080000,948.6654265
42-317415490000,418.3383308
42-317415720000,623.3504183
42-317415920000,324.0726378
42-317415980000,798.0348774
42-317416030000,548.9444957
42-317416150000,1462.226757
42-317416160000,1215.624965
42-317416540000,483.0427399
42-317416720000,925.097663
42-317417040000,334.8784117
42-317417080000,693.6907517
42-317417250000,496.351385
42-317417310000,433.1462493
42-317417540000,761.6036846
42-317417940000,958.4830569
42-317417960000,1592.160892
42-317418250000,721.0540289
42-317418820000,368.8483842
42-317418840000,877.0008227
42-317418990000,928.7930398
42-317419150000,547.3698281
42-317419300000,461.1561214
42-317419510000,1116.82664
42-317419900000,853.8942024
42-317420010000,738.8135622
42-317420150000,621.4955605
42-317420870000,686.3252783
42-317421020000,397.99896
42-317421050000,380.7874132
42-317421060000,363.746798
42-317421090000,929.93147
42-317421530000,497.7123078
42-317421670000,1325.071315
42-317422180000,593.5300313
42-317422210000,938.890991
42-317422330000,929.1296293
42-317422800000,825.352311
42-317424090000,407.3054193
42-317424140000,462.2727528
42-317424150000,808.7366754
42-317425010000,820.1091586
42-317425260000,1267.177939
42-317425700000,1318.373324
42-317425730000,793.351169
42-317425830000,549.0644214
42-317425840000,608.558991
42-317427150000,662.9655523
42-317427210000,505.8907919
42-317427370000,886.7252813
42-317427650000,374.7507168
42-317427830000,651.0206816
42-317430850000,1009.539354
42-003476040000,696.5127962
42-003476420000,1078.396948
42-003476650000,748.1200195
42-003477200000,459.6187836
42-003477670000,526.9552044
42-003478170000,1168.30466
42-003479430000,851.9818298
42-003479960000,949.9879495
42-003482000000,1019.985321
42-461347470000,608.1974174
42-461349850100,1264.473448
42-461351610000,1401.53275
42-033324290000,692.4682509
42-033324600000,937.6122807
42-033325170000,631.018003
42-329352500000,2053.407865
42-329358380000,1479.819938
42-329383780000,1027.732936
42-329384520000,739.8855954
42-329386740000,920.531177
42-329387370000,1281.240007
42-329390020000,1695.340054
42-329390800000,712.7594424
42-329390830000,1217.257631
42-329390880000,2493.773887
42-329391530000,1783.450979
42-329391720000,545.4486974
42-329392440000,1595.30484
42-329392750000,918.5923493
42-329393090000,675.3589426
42-329393230000,2301.883149
42-329393510000,1470.271662
42-329393670000,751.8753348
42-329394040000,885.2049007
42-329394650000,629.3934507
42-329396300000,1315.701938
42-329396320000,666.4135602
42-329396340000,993.5824373
42-329396540000,844.5850187
42-329398180000,1293.066223
42-329398770000,388.8240627
42-329400170000,687.9834822
42-329400180000,1000.522
42-329400690000,811.9825002
42-329401800000,883.9623462
42-329402080000,971.2469809
42-329402160000,654.1787968
42-329402270000,1283.43746
42-329402380000,691.7372127
42-329402500000,694.3037218
42-329402690000,771.1747591
42-329403000000,1642.212142
42-329403190000,824.2237677
42-329403270000,1289.20785
42-329403570000,505.0329484
42-329403920000,1835.612173
42-329404060000,832.3546667
42-329404630000,874.4569518
42-329404670000,1253.185641
42-329404690000,357.6693954
42-329404870000,501.938868
42-329405600000,976.2101508
42-329406220000,465.2205172
42-329406230000,496.811132
42-329406500000,1506.525838
42-329406820000,1378.002561
42-329406970000,735.5033894
42-329407180000,1464.469908
42-329407590000,621.5096923
42-329407870000,942.0575443
42-329408020000,674.2226548
42-329408260000,664.0905867
42-329408310000,1032.720331
42-329408320000,630.6482959
42-329408450000,858.1722702
42-329408660000,787.8568186
42-329408970000,517.7723113
42-329409300000,624.33331
42-329409770000,1487.80853
42-329409890000,639.0007337
42-329410240000,1353.191188
42-329410250000,405.9739057
42-329410280000,1292.37106
42-329410430000,1108.19049
42-329410450000,659.9499105
42-329411080000,1320.939157
42-329411230000,450.4228575
42-329411770000,708.071476
42-329411920000,1308.846976
42-329412140000,491.6888883
42-329412550000,1330.281149
42-329412730000,848.0465925
42-329413150000,511.7990687
42-329413170000,881.8768015
42-329413440000,879.1165715
42-329413470000,650.7801081
42-329413520000,657.9626891
42-329413690000,558.3547819
42-329413960000,806.0820538
42-329413990000,588.6360527
42-329414080000,490.8811739
42-329414100000,636.9397789
42-329414160000,449.0873126
42-329414490000,416.6841024
42-329414840000,1093.479802
42-329414860000,1878.174703
42-329414990000,619.0997775
42-329415130000,655.7386912
42-329415440000,414.6069611
42-329415560000,623.8488979
42-329415610000,831.9273438
42-329415820000,830.5399009
42-329415930000,640.7364925
42-329415940000,612.9619532
42-329416120000,1064.72703
42-329416130000,1567.275814
42-173342530000,1994.742674
42-329416240000,918.5377869
42-329416450000,825.3813672
42-329416920000,1342.604755
42-329416970000,505.877872
42-329417060000,748.4130012
42-329417150000,423.8667796
42-329417190000,1026.029343
42-329417510000,614.7545919
42-329417690000,656.7926698
42-329417750000,904.0280409
42-329418200000,1725.544915
42-329418440000,630.0644107
42-329418520000,704.3802891
42-329418690000,1044.335351
42-329418830000,865.9393296
42-329419180000,623.2497527
42-329419300000,898.9404994
42-329419930000,582.737044
42-329419960000,763.8162825
42-329420480000,661.1146666
42-329420620000,884.838994
42-329421100000,333.971844
42-329421700000,956.1967268
42-329421900000,530.220437
42-329421950000,930.1547385
42-329422280000,562.7499965
42-329422420000,904.1154651
42-329422670000,1189.123702
42-329422690000,1517.093265
42-329423020000,939.8841393
42-329423380000,324.8239796
42-329423420000,640.7647216
42-329423860000,843.654983
42-329424020000,376.1384166
42-329424290000,737.2080702
42-329424440000,867.0438266
42-329424810000,1273.302084
42-329424950000,575.1142319
42-329425050000,319.1400005
42-329425300000,1111.111663
42-329425380000,589.3150349
42-329425420000,771.6059337
42-329425620000,1147.774267
42-329425700000,753.2707676
42-329425890000,404.9136061
42-329426120000,462.3580412
42-329426430000,1236.601588
42-329426710000,415.2254766
42-329426800000,832.0837975
42-329427020000,329.5858742
42-329427270000,506.3700011
42-329427480000,758.8186992
42-329427500000,749.4105789
42-329427630000,1108.133941
42-329427710000,1044.632897
42-329427890000,448.0812572
42-329428000000,1321.073938
42-329428600000,452.7403759
42-329428650000,620.0902849
42-329428860000,657.9777725
42-329429010000,838.0034703
42-329429250000,658.9042956
42-329429300000,1543.035987
42-329429510000,694.8049539
42-329430040000,756.6579713
42-329430510000,824.0570396
42-329430620000,553.9181152
42-329431090000,813.7540613
42-329431300000,492.2810468
42-329431470000,866.4209313
42-329431520000,418.2912783
42-329432010000,661.228876
42-329432060000,656.0571958
42-329432250000,836.4187621
42-329432910000,659.6841472
42-329433240000,695.556305
42-329433430000,769.513818
42-329433650000,1613.609968
42-329433890000,941.9439279
42-329434780000,350.2301235
42-329437180000,1999.205318
42-329437580000,510.8630055
42-329437860000,1430.355161
42-329438140000,732.9688791
42-329439560000,618.5171484
42-329439960000,827.254951
42-329440140000,835.4192587
42-105412550000,1508.710157
42-105412930000,1589.817086
42-105413910000,1282.798244
42-105414470000,1397.336669
42-105414810000,1057.854233
42-105415000000,820.9962987
42-105416040000,1155.113438
42-105416060000,711.4936682
42-105416080000,1060.382265
42-105416130000,772.5581797
42-105416230000,766.2929012
42-105416500000,914.9261094
42-105416590000,742.787651
42-105416820000,1024.883305
42-105416880000,891.0774962
42-105417280000,776.1958292
42-105418030000,1541.224122
42-105418440000,1410.273397
42-105418480000,1164.385766
42-105418840000,1520.222277
42-105418860000,707.8134247
42-105418950000,1535.839719
42-105419160000,1058.949717
42-105419290000,1064.703025
42-105419370000,772.4757308
42-105419530000,1536.991503
42-105419540000,1531.442697
42-105422260000,2119.912164
42-105422360000,1950.563993
42-105422710000,1577.889534
42-105422720000,2296.857123
42-105423870000,915.3725555
42-105423910000,385.3244485
42-105423980000,376.4917556
42-105424490000,884.493896
42-115337330000,1398.538024
42-227382600000,516.2652051
42-227384260000,872.7468979
42-227385420000,798.0005787
42-227385490000,1569.473491
42-227386060000,617.3280956
42-227386190000,503.2822715
42-227387290000,490.5863159
42-227387450000,1246.563627
42-227387480000,322.1675865
42-227387520000,334.6691247
42-227387750000,712.0010521
42-227387810000,805.9066607
42-227388100000,730.9896503
42-227388410000,696.5544016
42-227388580000,663.5553392
42-227388640000,425.5753759
42-227388790000,536.9302237
42-227388940000,652.3896109
42-227389850000,1122.465111
42-227389920000,744.3656859
42-227390500000,1502.557133
42-227390590000,635.9061095
42-227390820000,1966.157332
42-227390840000,720.9277016
42-227390900000,673.0896807
42-227390970000,763.4350397
42-227391140000,622.9045521
42-227391390000,329.5684759
42-227391650000,658.0861369
42-227391690000,768.8384463
42-227392340000,657.4479699
42-227392390000,666.1055438
42-227392560000,811.1727674
42-227392660000,574.0571926
42-227392820000,910.8248907
42-227393010000,679.3271319
42-227393310000,636.1448788
42-227393720000,772.9837913
42-227394100000,717.4324764
42-227394230000,886.2008699
42-227394930000,1565.213434
42-227395190000,1079.760621
42-227395300000,397.3079871
42-227395570000,664.9544481
42-227396490000,332.429815
42-227396540000,652.4331034
42-227396750000,674.9545223
42-227396850000,666.3360306
42-227397220000,492.908957
42-227398010000,664.1774348
42-227398230000,701.8042295
42-227398660000,517.3942998
42-227398740000,767.9368154
42-227399060000,1286.742007
42-227399340000,1832.972548
42-227399680000,515.9800827
42-227399970000,1314.605505
42-227400290000,660.0801412
42-227400700000,490.7535139
42-227400850000,474.3900752
42-227401350000,1076.778577
42-227401520000,1838.880822
42-227401540000,606.7727606
42-227401550000,1316.142532
42-227401730000,659.0686248
42-227401770000,649.8719457
42-227401790000,900.8973754
42-227402500000,590.878979
42-227402880000,651.4085856
42-227403320000,964.3266304
42-227405020000,2616.373546
42-227405060000,653.9672871
42-227406460000,1777.18187
42-235345910000,1094.392502
42-235348150000,740.802463
42-235348470000,754.4183031
42-235349680000,949.172746
42-235349800000,892.7469538
42-235349820000,905.6118451
42-235350170000,1045.424196
42-235350510000,408.633385
42-235352490000,871.7744509
42-235352770000,1328.984287
42-235352850000,1359.640263
42-235353200000,888.7263565
42-235353730000,1314.574846
42-235354100000,880.0171344
42-235354150000,830.5622738
42-235354220000,910.6474034
42-235354250000,845.9025819
42-235354410000,890.6570094
42-235354610000,1325.858102
42-235354640000,1333.723148
42-235354830000,1309.901181
42-235354860100,1800.943306
42-235355980000,1288.439936
42-235355990000,1306.297193
42-235356010000,1327.670123
42-235356130000,869.2809373
42-235356170000,2529.541447
42-235356240000,1284.320459
42-235356250000,659.0755105
42-235356270000,700.9610898
42-235356610000,898.0257341
42-235356670000,874.7925997
42-235356840000,1262.290766
42-235358320000,847.8332982
42-235358430000,315.8153057
42-235359000000,985.2853631
42-235359210000,1838.165732
42-235359250000,1150.494883
42-235359440000,781.0817284
42-235360100000,1456.213301
42-235360740000,2448.232885
42-235360870000,780.2737336
42-235361490000,1144.525234
42-235361560000,665.8362282
42-235361780000,2041.801268
42-235362150000,1634.039406
42-235362290000,758.6202123
42-235362890000,950.8686923
42-235362930000,1002.165345
42-235363000000,660.1672102
42-235363140000,873.6547578
42-235363870000,994.8072176
42-235364300000,1307.975406
42-173334750000,1035.13619
42-173340750000,537.2893826
42-173345820000,1284.881214
42-173351380000,2217.413805
42-173354020000,2108.228794
42-173357090000,620.8346523
42-173358870000,1729.355315
42-173359520000,704.0098029
42-173360150000,1126.282372
42-173361660000,1319.600093
42-173363160000,2480.391517
42-173363390000,892.6419408
42-173363410000,315.283814
42-173363840000,586.8460171
42-173366070000,1232.836784
42-173366080000,1239.349954
42-173369780000,516.2246368
42-173371320000,727.1935034
42-173372260000,635.3935341
42-173372740000,1634.12826
42-173372940000,489.6297861
42-173373360000,918.3911817
42-173373890000,678.1655288
42-173374040000,836.2241507
42-173374220000,335.1617804
42-173374340000,581.5406763
42-173374780000,452.592695
42-173374810000,677.7252011
42-173375140000,1753.323825
42-173375440000,1335.052186
42-173375450000,1706.994206
42-173375660000,319.1671458
42-173375680000,1314.946679
42-173375700000,315.443675
42-173375810000,353.8243429
42-173375910000,978.3851399
42-173376110000,334.3645721
42-173376120000,323.1258475
42-173376130000,309.2985155
42-173376220000,665.1235682
42-173376500000,704.9157271
42-173376910000,973.1294473
42-173377110000,666.2501236
42-173377650000,514.7012839
42-173377690000,686.3178161
42-173378270000,448.1689781
42-173378720000,1107.709576
42-173378810000,373.8096345
42-173378920000,829.9447755
42-173378960000,1052.186123
42-173379090000,498.8071108
42-173379180000,597.0410069
42-173379440000,654.3943094
42-173379760000,663.0302152
42-173379820000,564.2329791
42-173379840000,625.2491531
42-173379900000,950.8832789
42-173380090000,335.1802335
42-173380370000,453.9757264
42-173380430000,659.4041952
42-173380630000,451.877953
42-173380680000,515.3885585
42-173381090000,327.2292368
42-173381170000,1330.263656
42-173381280000,451.778429
42-173381470000,486.145716
42-173381870000,1339.580385
42-173382250000,1652.166962
42-317388520000,1344.199107
42-317388760000,1162.077568
42-317392370000,1335.321596
42-317394940000,1105.816466
42-317394950000,1674.159635
42-317395790000,825.8697481
42-317396300000,1419.810077
42-317396660000,868.9112611
42-317396920000,1216.301862
42-317396990000,1387.124929
42-317397290000,660.1930234
42-317398830000,1301.589966
42-317399800000,662.4291429
42-317400160000,994.2261635
42-317400760000,926.8224783
42-317400900000,600.5255431
42-317400970000,558.2415323
42-317401240000,824.3746666
42-317401390000,865.3127452
42-317401500000,638.4083263
42-317402410000,434.8263905
42-317402710000,634.3429109
42-317402890000,825.1985618
42-317403020000,886.5980107
42-317403980000,331.7619532
42-317404130000,915.658935
42-317404780000,989.0472845
42-317404800000,1037.595805
42-317404910000,1034.38855
42-317405350000,818.017923
42-317405490000,872.1973723
42-317405550000,1861.111175
42-317405840000,1097.16958
42-317406110000,655.0627989
42-317406170000,653.0952387
42-317406280000,522.4393129
42-317406860000,2573.119641
42-317407240000,511.4820863
42-317407930000,647.2284676
42-317408220000,1387.438384
42-317408780000,356.7322896
42-317408950100,428.3450108
42-317408960000,419.9601124
42-317409030000,580.2337857
42-317409380000,706.0728272
42-317409470000,664.1501596
42-317409520000,1526.980216
42-317409790000,1092.104978
42-317409880000,396.5458854
42-317409950000,1772.637805
42-317410300000,533.2181245
42-317410820000,407.6649314
42-317410890000,812.859815
42-317410910000,395.1467556
42-317410930000,826.5298899
42-317411070000,560.0432247
42-317411730000,941.6340206
42-317412350000,654.8962362
42-317412420000,1315.173815
42-317412590000,485.0625248
42-317412720000,2119.355732
42-317412810000,900.9131504
42-317412840000,1323.508611
42-317412910000,989.5922117
42-317412980000,2272.438251
42-317413020000,443.7748106
42-317413160000,1445.245632
42-317413960000,791.8800322
42-317414060000,1205.246915
42-317414690000,789.718322
42-317414930000,1318.860117
42-317414980000,665.1468248
42-317415040000,759.6985621
42-317415310000,1859.681119
42-317415390000,783.5819776
42-317415410000,772.8429225
42-317416080000,861.0616159
42-317416130000,569.0213599
42-317416210000,885.6009909
42-317416250000,1812.688115
42-317416370000,311.0640597
42-317416590000,313.600692
42-317416790000,857.6765961
42-317416880000,579.7292096
42-317417290000,439.8245685
42-317417480000,591.1756681
42-317417500000,886.1355129
42-317417690000,450.4098326
42-317418230000,692.8416791
42-317418850000,785.2019176
42-317418860000,544.5497708
42-317419020000,965.7911365
42-317419070000,770.532632
42-317419200000,802.7796291
42-317419450000,825.7967004
42-317419930000,626.8237846
42-317420940000,645.1669627
42-317421040000,780.1157205
42-317421300000,1385.519565
42-317421760000,885.896183
42-317421800000,541.0619426
42-317421810000,399.1451457
42-317421980000,994.3175003
42-317422080000,547.1307556
42-317422170000,725.2347774
42-317422430000,1038.23419
42-317422440000,825.4835396
42-317424450000,868.7219821
42-317424700000,1258.264672
42-317424980000,593.3823139
42-317428760000,911.6447892
42-317429810000,1361.109938
42-317430080000,1634.770382
42-329344830000,1641.569422
42-329385540000,679.2860618
42-329389690000,1181.179907
42-329389910000,732.8812836
42-329390200000,1089.985198
42-329390850000,530.9564852
42-329391890000,609.3509077
42-329391900000,941.0622037
42-329392340000,888.5657178
42-329393160000,653.9603822
42-329393320000,952.6443229
42-329393820000,989.2245094
42-329394140000,659.8617845
42-329394800000,695.1328847
42-329396080000,1318.974355
42-329396230000,1232.61034
42-329396350000,1312.442361
42-329396940000,1186.737628
42-329397060000,996.1386858
42-329397570000,636.0663777
42-329398670000,1482.463379
42-329399830000,674.6910244
42-329401590000,770.2902395
42-329401660000,653.8029236
42-329401750000,833.592493
42-227379060000,727.5662853
42-227382580000,685.7246686
42-227385350000,1152.199438
42-227386640000,665.9506685
42-227386890000,692.9685346
42-227387330000,1023.111082
42-227388060000,736.9127364
42-227388440000,1091.931166
42-227388460000,665.129778
42-227388500000,1383.543859
42-227388660000,642.7698167
42-227388960000,330.9267252
42-227389020000,732.597144
42-227389300000,630.6404073
42-227389340000,1297.930312
42-227389370000,655.7860956
42-227389390000,694.6359454
42-227389420000,604.2241561
42-227390040000,653.8610411
42-227390420000,519.0264448
42-227390440000,756.1013161
42-227390550000,422.47838
42-227390560000,839.0081153
42-227390990000,682.6048253
42-227391170000,1287.602798
42-227392430000,652.0292354
42-227392630000,863.0776523
42-227392650000,925.7827443
42-227392910000,684.1419625
42-227392960000,673.9397375
42-227393110000,668.4913069
42-227393160000,585.2962204
42-227393340000,773.3445211
42-227393360000,475.3648333
42-227393530000,546.8307926
42-227393550000,657.5115662
42-227393880000,680.7483076
42-227394010000,735.8842625
42-227395100000,464.9846883
42-227396210000,648.5657548
42-227396370000,661.0340377
42-227396670000,648.4715721
42-227396970000,631.3044212
42-227397120000,396.3643901
42-227397200000,793.3447181
42-227397370000,1241.168463
42-227397490000,547.3712556
42-227397530000,841.3835441
42-227397900000,566.2426787
42-227398310000,678.5363923
42-227398600000,632.3488811
42-227398630000,499.5033952
42-329402590000,1038.179747
42-329403010000,1165.408204
42-329403310000,1238.659374
42-329403370000,760.19984
42-329403580000,613.3547696
42-329403680000,746.1852163
42-329403710000,494.4848217
42-329403980000,653.9583698
42-329404150000,658.860923
42-329404530000,770.5631954
42-329404850000,542.7900395
42-329405030000,1174.548611
42-329405150000,1464.545003
42-329405630000,915.7683635
42-329405700000,708.8311842
42-329405750000,703.8488795
42-329405850000,660.4942602
42-329406610000,376.1027041
42-329407000000,1322.577787
42-329407460000,778.6930138
42-329407900000,760.3659737
42-329408120000,640.6492383
42-329408390000,632.872253
42-329408560000,1011.659992
42-329408590000,774.4235191
42-329408780000,1125.551999
42-329408950000,982.2957664
42-329408960000,960.9264758
42-329409350000,1297.94508
42-329409540000,1052.471421
42-329409780000,1645.370883
42-329410550000,637.4706551
42-329410700100,887.5287887
42-329411280000,454.2018872
42-329411300000,453.1531409
42-329411320000,457.9013274
42-329411400000,904.4954148
42-329411560000,2090.691721
42-329411730000,893.3512031
42-329412450000,1066.696079
42-329412740000,919.7114815
42-329412960000,1313.238729
42-329412970000,888.3510531
42-329413160000,808.479064
42-329413480000,652.5344885
42-329413730000,703.2065788
42-329414050000,1020.315069
42-329414500000,416.4495418
42-329414550000,701.7378273
42-329414570000,668.5293364
42-329414660000,394.3221776
42-329415010000,799.80281
42-329415400000,893.0075005
42-329415760000,442.0470246
42-329415890000,639.4018352
42-329415970000,615.8877372
